initial_random_seq_files,orientation_index,orientation_degrees,correct_answer_index,correct_answer_direction,arrow_color,practice_seq_files,learning_seq_files,motor_testing_seq_files,init_random_block.thisRepN,init_random_block.thisTrialN,init_random_block.thisN,init_random_block.thisIndex,init_random_trials.thisRepN,init_random_trials.thisTrialN,init_random_trials.thisN,init_random_trials.thisIndex,practice_blocks.thisRepN,practice_blocks.thisTrialN,practice_blocks.thisN,practice_blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_loop.thisRepN,learning_loop.thisTrialN,learning_loop.thisN,learning_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,motor_testing_trials.thisRepN,motor_testing_trials.thisTrialN,motor_testing_trials.thisN,motor_testing_trials.thisIndex,motor_testing_loop.thisRepN,motor_testing_loop.thisTrialN,motor_testing_loop.thisN,motor_testing_loop.thisIndex,thisRow.t,notes,welcomescreen.started,spaceship.started,welcometext.started,welcome_end.started,welcomescreen.stopped,welcome_end.keys,welcome_end.rt,welcome_end.duration,pre_section.started,fixation_init.started,pre_section.stopped,trial.started,arrowhead.started,key_resp.started,arrowhead.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,fixation_feedback.started,cross.started,feedback_text.started,cross.stopped,feedback_text.stopped,fixation_feedback.stopped,RSI.started,text_2.started,RSI.stopped,text_2.stopped,post_section.started,feedback_post_section.started,key_resp_4.started,post_section.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,pratice_instruction.started,spaceship_rotated.started,rotation_instruction.started,key_resp_2.started,pratice_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation_init.stopped,learning_instruction.started,spaceship_rotated01.started,rotation_instruction01.started,key_resp_02.started,learning_instruction.stopped,key_resp_02.keys,key_resp_02.rt,key_resp_02.duration,seqreport_instruction.started,seqreport_instruction_text.started,seqreport_instruction_key.started,seqreport_instruction.stopped,seqreport_instruction_key.keys,seqreport_instruction_key.rt,seqreport_instruction_key.duration,seqreport.started,seq_report_key.started,seqreport.stopped,seq_report_key.keys,seq_report_key.rt,seq_report_key.duration,seqarrow.started,arrow_report.started,seqarrow.stopped,arrow_report.stopped,key_resp.stopped,motor_testing_instruction.started,spaceship3.started,motor_testing_instruction_text.started,key_resp_3.started,motor_testing_instruction.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,fixation.started,cross_2.started,cross_2.stopped,fixation.stopped,participant,learning_type,seqID,debug,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010748700000021927,0.017627199999992627,0.017627199999992627,0.017627199999992627,8.192442400000004,space,8.168943300000024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.228722500000003,,,,,,,,,,8.214288900000042,8.216811600000028,9.199480300000005,9.225264700000025,9.228722500000003,9.228722500000003,9.43371669999999,9.70141799999999,4,1,0.466653699999938,None,9.702569700000026,9.710679200000072,9.710679200000072,9.912869300000011,10.121070499999973,10.115559800000028,10.115610199999992,10.121070499999973,10.81805630000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.825779099999977,,,,,,,,,,,,,10.819072399999982,10.825779099999977,10.825779099999977,11.027780800000073,11.228589499999998,2,1,0.39979009999990467,None,11.229071700000077,11.236563100000012,11.236563100000012,11.440462900000057,11.64877100000001,11.643203000000085,11.643253500000014,11.64877100000001,12.34368690000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.350966299999982,,,,,,,,,,,,,12.344196600000032,12.350966299999982,12.350966299999982,12.55179320000002,12.763148900000033,4,1,0.4096435000000156,None,12.763812799999982,12.769047200000045,12.769047200000045,12.975563400000055,13.18361040000002,13.177311499999973,13.17734130000008,13.18361040000002,13.878373699999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.886637800000017,,,,,,,,,,,,,13.879080000000044,13.886637800000017,13.886637800000017,14.086600700000076,14.241473700000029,2,0,0.35184130000004643,None,14.242045599999983,14.252909300000056,14.252909300000056,14.454325100000005,14.662730099999976,14.656814600000075,14.656852500000014,14.662730099999976,15.35749270000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.363850200000002,,,,,,,,,,,,,15.358156300000019,15.363850200000002,15.363850200000002,15.56602040000007,15.762392700000078,2,1,0.3913561000000527,None,15.762936000000082,15.767868900000053,15.767868900000053,15.975394700000038,16.1840684,16.177608299999974,16.17769390000001,16.1840684,16.877958600000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.884837500000003,,,,,,,,,,,,,16.878536600000075,16.884837500000003,16.884837500000003,17.086695599999985,17.199389699999983,4,1,0.31002520000004097,None,17.20000260000006,17.206458999999995,17.206458999999995,17.412647600000014,17.62121860000002,17.614955099999975,17.614991799999984,17.62121860000002,18.315623500000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.32208639999999,,,,,,,,,,,,,18.316266200000086,18.32208639999999,18.32208639999999,18.52389590000007,18.69282850000002,4,1,0.36317700000006425,None,18.6934215,18.699048199999993,18.699048199999993,18.9058086,19.115853600000037,19.109533199999987,19.10958430000005,19.115853600000037,19.809992100000045,19.817463299999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.817463299999986,,,,,,,,,,,,,19.810835300000008,19.817463299999986,19.817463299999986,20.02352410000003,20.122670500000027,4,1,0.3008432999999968,None,20.123283000000015,20.132265300000086,20.132265300000086,20.34083570000007,20.544772599999988,20.538675800000078,20.538714400000003,20.544772599999988,21.239142600000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.24599569999998,,,,,,,,,,,,,21.23965099999998,21.24599569999998,21.24599569999998,21.44699490000005,21.588381099999992,4,1,0.33747140000002673,None,21.589021200000047,21.594172100000037,21.594172100000037,21.80134290000001,22.009717600000045,22.00426379999999,22.004303800000002,22.009717600000045,22.704981700000076,22.710939900000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.710939900000085,,,,,,,,,,,,,22.70559179999998,22.710939900000085,22.710939900000085,22.912524599999983,23.04675510000004,2,1,0.3325761999999486,None,23.047354799999994,23.053096700000083,23.053096700000083,23.259908400000086,23.46796119999999,23.46250859999998,23.46253439999998,23.46796119999999,24.163777200000027,24.17049320000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.17049320000001,,,,,,,,,,,,,24.164342000000033,24.17049320000001,24.17049320000001,24.370884199999978,24.52659840000001,4,0,0.35348629999998593,None,24.527323799999976,24.534745499999985,24.534745499999985,24.738699800000063,24.947054999999978,24.94052880000004,24.94055160000005,24.947054999999978,25.641920700000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.649012500000026,,,,,,,,,,,,,25.64250000000004,25.649012500000026,25.649012500000026,25.850042400000007,26.110736599999996,2,1,0.4586041000000023,None,26.111432100000002,26.11826640000004,26.11826640000004,26.32206050000002,26.531005100000016,26.52507209999999,26.525122900000042,26.531005100000016,27.225446499999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.231921400000033,,,,,,,,,,,,,27.226029400000016,27.231921400000033,27.231921400000033,27.43360800000005,27.594493400000033,1,0,0.35557860000005803,None,27.595458000000008,27.60333580000008,27.60333580000008,27.80788240000004,28.01647980000007,28.010502599999995,28.01053969999998,28.01647980000007,28.71165259999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.71843100000001,,,,,,,,,,,,,28.71240260000002,28.71843100000001,28.71843100000001,28.919417300000077,29.2342079,1,1,0.5126450000000204,None,29.2347532,29.241047900000012,29.241047900000012,29.44715860000008,29.655545800000027,29.64928120000002,29.64931880000006,29.655545800000027,30.350451600000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.358152399999994,,,,,,,,,,,,,30.351087500000062,30.358152399999994,30.358152399999994,30.558464800000024,30.886497400000053,2,1,0.5241975999999795,None,30.887110800000073,30.89336590000005,30.89336590000005,31.100041499999975,31.307938400000012,31.30182769999999,31.30185849999998,31.307938400000012,32.002830700000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.009789700000056,,,,,,,,,,,,,32.00340630000005,32.009789700000056,32.009789700000056,32.21115110000005,32.449000400000045,2,1,0.4319535999999289,None,32.449597200000085,32.45492530000001,32.45492530000001,32.66235260000008,32.8706995,32.86478260000001,32.864825100000076,32.8706995,33.565229300000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.57214340000007,,,,,,,,,,,,,33.56596860000002,33.57214340000007,33.57214340000007,33.7736797,33.916632100000015,4,1,0.34058920000006765,None,33.91725280000003,33.92311330000007,33.92311330000007,34.12752940000007,34.335862099999986,34.3299184,34.329956400000015,34.335862099999986,35.030680300000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.03713490000007,,,,,,,,,,,,,35.03121490000001,35.03713490000007,35.03713490000007,35.2387956,35.388546800000086,3,1,0.3485657999999603,None,35.38924810000003,35.395929799999976,35.395929799999976,35.599844000000076,35.80788670000004,35.80205569999998,35.80208779999998,35.80788670000004,36.50313510000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.50934270000005,,,,,,,,,,,,,36.50376510000001,36.50934270000005,36.50934270000005,36.71118260000003,36.96907520000002,2,1,0.45266609999998764,None,36.96975370000007,36.97461570000007,36.97461570000007,37.18311319999998,37.39104750000001,37.38606679999998,37.3861081,37.39104750000001,38.08650110000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.09323610000001,,,,,,,,,,,,,38.08699510000008,38.09323610000001,38.09323610000001,38.29429090000008,38.484165000000075,2,1,0.38471179999999094,None,38.48493430000008,38.491341900000066,38.491341900000066,38.69659320000005,38.90540429999999,38.899569799999995,38.899641299999985,38.90540429999999,39.599896700000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.606995700000084,,,,,,,,,,,,,39.60047300000008,39.606995700000084,39.606995700000084,39.80810960000008,40.05359910000004,4,1,0.4442347000000382,None,40.05426590000002,40.06142680000005,40.06142680000005,40.265911800000026,40.47498010000004,40.46987850000005,40.46992780000005,40.47498010000004,41.170192600000064,41.17627900000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.17627900000002,,,,,,,,,,,,,41.17078700000002,41.17627900000002,41.17627900000002,41.37735240000006,41.59491820000005,2,1,0.4145816999999852,None,41.595555500000046,41.60239350000006,41.60239350000006,41.80808950000005,42.0162785,42.010466000000065,42.01050710000004,42.0162785,42.710935300000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.71927690000007,,,,,,,,,,,,,42.71157200000005,42.71927690000007,42.71927690000007,42.919207400000005,43.08822400000008,1,1,0.36260360000005676,None,43.08897850000005,43.09479740000006,43.09479740000006,43.30106650000005,43.50922050000008,43.50427430000002,43.50432620000004,43.50922050000008,44.205007600000044,44.21092900000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.21092900000008,,,,,,,,,,,,,44.20573400000001,44.21092900000008,44.21092900000008,44.412253100000044,44.576083200000085,1,1,0.36194929999999204,None,44.57677150000006,44.5849101,44.5849101,44.787178100000006,44.99539160000006,44.989880200000016,44.98997840000004,44.99539160000006,45.690801700000065,45.69634430000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.69634430000008,,,,,,,,,,,,,45.69132390000004,45.69634430000008,45.69634430000008,45.898469999999975,46.129464400000074,3,1,0.4286143000000493,None,46.130091900000025,46.13618410000004,46.13618410000004,46.342435799999976,46.55088680000006,46.54564060000007,46.54569300000003,46.55088680000006,47.246791200000075,47.25697509999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.25697509999998,,,,,,,,,,,,,47.247708800000055,47.25697509999998,47.25697509999998,47.460848899999974,47.67035350000003,4,1,0.40620780000006107,None,47.671229200000084,47.67588880000005,47.67588880000005,47.88707380000005,48.09278160000008,48.08738010000002,48.087463100000036,48.09278160000008,48.78805030000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.79506780000008,,,,,,,,,,,,,48.78871409999999,48.79506780000008,48.79506780000008,48.99525060000008,49.18639780000001,2,1,0.3828429000000142,None,49.18698390000009,49.19396770000003,49.19396770000003,49.39772110000001,49.60630170000002,49.601381100000026,49.60143560000006,49.60630170000002,50.30211070000007,50.30959430000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.30959430000007,,,,,,,,,,,,,50.302900900000054,50.30959430000007,50.30959430000007,50.50926670000001,50.700875100000076,4,1,0.3822924000000967,None,50.701608700000065,50.70984610000005,50.70984610000005,50.91196660000003,51.11994030000005,51.11439470000005,51.1144276,51.11994030000005,51.81555100000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.821722600000044,,,,,,,,,,,,,51.81623710000008,51.821722600000044,51.821722600000044,52.0235467,52.157903900000065,2,1,0.33000529999992523,None,52.15856359999998,52.16515300000003,52.16515300000003,52.37043270000004,52.57880340000008,52.572587500000054,52.572628500000064,52.57880340000008,53.27295939999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.279676300000006,,,,,,,,,,,,,53.27359000000001,53.279676300000006,53.279676300000006,53.48150380000004,53.65751280000006,4,1,0.3728578000000198,None,53.65814399999999,53.66352230000007,53.66352230000007,53.87015050000002,54.07873760000007,54.072379700000056,54.07241529999999,54.07873760000007,54.77354460000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.779582000000005,,,,,,,,,,,,,54.774175300000024,54.779582000000005,54.779582000000005,54.981740400000035,55.16404740000007,2,1,0.378457600000047,None,55.16462610000008,55.17196009999998,55.17196009999998,55.37729009999998,55.58526930000005,55.57956200000001,55.57960200000002,55.58526930000005,56.27995740000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.28661360000001,,,,,,,,,,,,,56.28052690000004,56.28661360000001,56.28661360000001,56.488393700000074,56.602518799999984,4,1,0.3133062000000564,None,56.60313789999998,56.60971280000001,56.60971280000001,56.81430899999998,57.02303030000007,57.01698550000003,57.01702369999998,57.02303030000007,57.71751979999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.72397520000004,,,,,,,,,,,,,57.71813759999998,57.72397520000004,57.72397520000004,57.9255756,58.09624180000003,2,1,0.36782749999997577,None,58.09704650000003,58.10413690000007,58.10413690000007,58.307590600000026,58.515955000000076,58.50972039999999,58.509752700000035,58.515955000000076,59.21043140000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2172448,,,,,,,,,,,,,59.21097090000001,59.2172448,59.2172448,59.41876090000005,59.60720390000006,4,1,0.3833055999999715,None,59.607707000000005,59.612649600000054,59.612649600000054,59.821117800000025,60.02970449999998,60.02432160000001,60.024362999999994,60.02970449999998,60.7247251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
sequences/sub104_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.73135130000003,,,,,,,,,,,,,60.72527180000009,60.73135130000003,60.73135130000003,60.93240780000008,61.07956569999999,3,1,0.3417048999999679,None,61.080269199999975,61.08499960000006,61.08499960000006,61.29344630000003,61.50166580000007,61.49602730000004,61.496065900000076,61.50166580000007,62.19691210000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub104,motor,2,0,2024-08-07_17h33.35.810,ASRT_motor,2023.2.3,143.13974160411303,2024-08-07 17h34.21.306806 +0800,
