initial_random_seq_files,orientation_index,orientation_degrees,correct_answer_index,correct_answer_direction,arrow_color,practice_seq_files,learning_seq_files,motor_testing_seq_files,init_random_block.thisRepN,init_random_block.thisTrialN,init_random_block.thisN,init_random_block.thisIndex,init_random_trials.thisRepN,init_random_trials.thisTrialN,init_random_trials.thisN,init_random_trials.thisIndex,practice_blocks.thisRepN,practice_blocks.thisTrialN,practice_blocks.thisN,practice_blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_loop.thisRepN,learning_loop.thisTrialN,learning_loop.thisN,learning_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,motor_testing_trials.thisRepN,motor_testing_trials.thisTrialN,motor_testing_trials.thisN,motor_testing_trials.thisIndex,motor_testing_loop.thisRepN,motor_testing_loop.thisTrialN,motor_testing_loop.thisN,motor_testing_loop.thisIndex,thisRow.t,notes,welcomescreen.started,spaceship.started,welcometext.started,welcome_end.started,welcomescreen.stopped,welcome_end.keys,welcome_end.rt,welcome_end.duration,pre_section.started,fixation_init.started,pre_section.stopped,trial.started,arrowhead.started,key_resp.started,arrowhead.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,fixation_feedback.started,cross.started,feedback_text.started,cross.stopped,feedback_text.stopped,fixation_feedback.stopped,RSI.started,text_2.started,text_2.stopped,RSI.stopped,post_section.started,feedback_post_section.started,key_resp_4.started,feedback_post_section.stopped,post_section.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,pratice_instruction.started,spaceship_rotated.started,rotation_instruction.started,key_resp_2.started,pratice_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,key_resp.stopped,fixation_init.stopped,learning_instruction.started,spaceship_rotated01.started,rotation_instruction01.started,key_resp_02.started,learning_instruction.stopped,key_resp_02.keys,key_resp_02.rt,key_resp_02.duration,seqreport_instruction.started,seqreport_instruction_text.started,seqreport_instruction_key.started,seqreport_instruction_text.stopped,seqreport_instruction.stopped,seqreport_instruction_key.keys,seqreport_instruction_key.rt,seqreport_instruction_key.duration,seqreport.started,seq_report_key.started,seqreport.stopped,seq_report_key.keys,seq_report_key.rt,seq_report_key.duration,seqarrow.started,arrow_report.started,seqarrow.stopped,arrow_report.stopped,motor_testing_instruction.started,spaceship3.started,motor_testing_instruction_text.started,key_resp_3.started,motor_testing_instruction.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,fixation.started,cross_2.started,cross_2.stopped,fixation.stopped,participant,learning_type,seqID,debug,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010843500000191852,0.024561999991419725,0.024561999991419725,0.024561999991419725,13.647188499991898,space,13.619575300006545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.696020299990778,,,,,,,,,,13.671686699992279,13.678573500001221,14.64953080000123,14.691877299992484,14.696020299990778,14.696020299990778,14.899475799989887,15.416496999998344,2,1,0.7145275000075344,None,15.41793619999953,15.42626759999257,15.42626759999257,15.628439599997364,15.836998899991158,15.831258499994874,15.831294099989464,15.836998899991158,16.537964299990563,16.531396399994264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.537964299990563,,,,,,,,,,,,,16.531667199989897,16.537964299990563,16.537964299990563,16.73980969999684,17.00644050000119,4,1,0.4649348000093596,None,17.007133899998735,17.012774699993315,17.012774699993315,17.218935699987924,17.427061499998672,17.421867099998053,17.42190779998782,17.427061499998672,,18.121981299991603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.128692499987665,,,,,,,,,,,,,18.12262509998982,18.128692499987665,18.128692499987665,18.3303190000006,19.032942699996056,4,1,0.8996274999954039,None,19.033518399999593,19.038511499995366,19.038511499995366,19.246743399999104,19.455457199990633,19.44887639999797,19.4489118999918,19.455457199990633,,20.149751299992204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.15636049999739,,,,,,,,,,,,,20.150307099989732,20.15636049999739,20.15636049999739,20.357715599995572,20.768073599989293,1,1,0.6068541999993613,None,20.76841199999035,20.774211500000092,20.774211500000092,20.98277099999541,21.19100459999754,21.18501619999006,21.185048200000892,21.19100459999754,,21.88575950000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.892222499998752,,,,,,,,,,,,,21.886215799997444,21.892222499998752,21.892222499998752,22.09328749999986,22.35320729999512,4,1,0.4543578000011621,None,22.353954099991824,22.359991599994828,22.359991599994828,22.56646180000098,22.774310799999512,22.76850919998833,22.768550799999502,22.774310799999512,,23.468634599994402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.475425799988443,,,,,,,,,,,,,23.469072799998685,23.475425799988443,23.475425799988443,23.677112299992586,24.0076798999944,2,1,0.5292895000020508,None,24.008877899992513,24.01481199999398,24.01481199999398,24.2188662999979,24.426931999987573,24.420700799993938,24.420728599987342,24.426931999987573,,25.121834499994293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.128232699993532,,,,,,,,,,,,,25.122273999993922,25.128232699993532,25.128232699993532,25.329967500001658,25.671738099990762,2,1,0.5362388999928953,None,25.67249909999373,25.678171399995335,25.678171399995335,25.885542299991357,26.093730900000082,26.088240299999597,26.088285899997572,26.093730900000082,,26.788573099998757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.795113699990907,,,,,,,,,,,,,26.789295499998843,26.795113699990907,26.795113699990907,26.996675199989113,27.180085200001486,3,1,0.37859779999416787,None,27.180987399988226,27.185550900001545,27.185550900001545,27.392283699999098,27.600882699989597,27.59513019998849,27.595170699991286,27.600882699989597,,28.29658739999286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.31190119999519,,,,,,,,,,,,,28.29824419999204,28.31190119999519,28.31190119999519,28.517948199994862,28.665896199992858,1,1,0.3498098999989452,None,28.66660409999895,28.671974699987913,28.671974699987913,28.878062999996473,29.086944299997413,29.081585399995674,29.081626999992295,29.086944299997413,29.790623399996548,29.78266939999594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.790623399996548,,,,,,,,,,,,,29.783351799997035,29.790623399996548,29.790623399996548,29.996177799999714,30.13380419999885,2,1,0.33544380000967067,None,30.13536380000005,30.14584119999199,30.14584119999199,30.34409319999395,30.55335849999392,30.547184499999275,30.54723159999412,30.55335849999392,31.253812599999947,31.247767599998042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.253812599999947,,,,,,,,,,,,,31.248537899999064,31.253812599999947,31.253812599999947,31.455466799990973,31.672211899989634,1,1,0.4129302999936044,None,31.672850099988864,31.67777009999554,31.67777009999554,31.885434499999974,32.09346899999946,32.08733119998942,32.087364699997124,32.09346899999946,,32.78862539998954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.79569889999402,,,,,,,,,,,,,32.78931399999419,32.79569889999402,32.79569889999402,32.99691339999845,33.17989489999309,2,1,0.37913790000311565,None,33.18069779999496,33.18757039999764,33.18757039999764,33.39186129999871,33.60031949999393,33.59417339999345,33.59420500000124,33.60031949999393,,34.29531479999423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.30165879998822,,,,,,,,,,,,,34.29599089999101,34.30165879998822,34.30165879998822,34.50373599999875,34.67302019998897,1,1,0.3635664000030374,None,34.6739407999994,34.68211670000164,34.68211670000164,34.885224899990135,35.09334739999031,35.08674109999265,35.08675669999502,35.09334739999031,,35.78848609999113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.79483020000043,,,,,,,,,,,,,35.78919299998961,35.79483020000043,35.79483020000043,35.99682079999184,36.1646030999982,2,1,0.365234099997906,None,36.16513809999742,36.17066069999419,36.17066069999419,36.37807690000045,36.58624089999648,36.579471499993815,36.57948739999847,36.58624089999648,,37.2815455999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.29020939998736,,,,,,,,,,,,,37.28235219999624,37.29020939998736,37.29020939998736,37.489815299995826,37.603719099992304,1,1,0.3100531000090996,None,37.604670899992925,37.61056919999828,37.61056919999828,37.815890799989575,38.02357299999858,38.01747449999675,38.017501399997855,38.02357299999858,,38.71920949999185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.725030199988396,,,,,,,,,,,,,38.719725799994194,38.725030199988396,38.725030199988396,38.92676429999119,39.19451049999043,4,1,0.4661679999990156,None,39.19508869999845,39.20196579999174,39.20196579999174,39.405522599990945,39.61366769998858,39.607124999994994,39.60714019999432,39.61366769998858,,40.30888669998967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.31559999998717,,,,,,,,,,,,,40.30954789998941,40.31559999998717,40.31559999998717,40.51748279998719,40.685536399993,4,1,0.36327170000004116,None,40.68623099999968,40.692612699989695,40.692612699989695,40.898699599987594,41.10690159999649,41.100543799999286,41.10056469999836,41.10690159999649,,41.80313699999533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.808792799987714,,,,,,,,,,,,,41.80364410000038,41.808792799987714,41.808792799987714,42.01000509998994,42.14938019998954,4,1,0.3365809000097215,None,42.149634299988975,42.155382299999474,42.155382299999474,42.36372699998901,42.57263169999351,42.56745139999839,42.56750359998841,42.57263169999351,43.273806999990484,43.26709519998985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.273806999990484,,,,,,,,,,,,,43.2674268999981,43.273806999990484,43.273806999990484,43.47578659999999,43.8443769000005,2,1,0.566244400004507,None,43.84485649999988,43.84980050000013,43.84980050000013,44.05857529999048,44.26880399999209,44.2624802999926,44.262532900000224,44.26880399999209,44.9696385999996,44.96325019998767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9696385999996,,,,,,,,,,,,,44.963993999990635,44.9696385999996,44.9696385999996,45.169820899987826,45.39392189998762,2,1,0.42102920000615995,None,45.39456000000064,45.39979250000033,45.39979250000033,45.60747360000096,45.8160460999934,45.810480599990115,45.81052709999494,45.8160460999934,46.520429199998034,46.51142799999798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.520429199998034,,,,,,,,,,,,,46.51217519999773,46.520429199998034,46.520429199998034,46.724722499988275,46.8440724999964,1,1,0.31589379999786615,None,46.844453899990185,46.849987800000235,46.849987800000235,47.059099599995534,47.26705619999848,47.261283299987554,47.26133419999678,47.26705619999848,47.96806869999273,47.96161040000152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.96806869999273,,,,,,,,,,,,,47.96205809999083,47.96806869999273,47.96806869999273,48.169269899997744,48.31628410000121,1,1,0.3441143999953056,None,48.316860999999335,48.32195289999072,48.32195289999072,48.530936800001655,48.74020649999147,48.73395549999259,48.734013599998434,48.74020649999147,49.44009789999109,49.433691300000646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.44009789999109,,,,,,,,,,,,,49.43416279999656,49.44009789999109,49.44009789999109,49.64150990000053,49.796859800000675,1,1,0.35166270000627264,None,49.797553600001265,49.805183699994814,49.805183699994814,50.009654099994805,50.218103999999585,50.21190689998912,50.21193879999919,50.218103999999585,,50.912552299996605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.91911229999096,,,,,,,,,,,,,50.91296029998921,50.91911229999096,50.91911229999096,51.12049699999625,51.262352899997495,3,1,0.33931539999321103,None,51.26312059999327,51.26896560000023,51.26896560000023,51.47552039999573,51.683885499995085,51.6785164999892,51.67855499999132,51.683885499995085,52.38460130000021,52.37812359999225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.38460130000021,,,,,,,,,,,,,52.37867330000154,52.38460130000021,52.38460130000021,52.586315299995476,52.71356669999659,1,1,0.3270310000079917,None,52.71421399999235,52.71952519999468,52.71952519999468,52.92634890000045,53.13514469999063,53.128864300000714,53.128903799995896,53.13514469999063,,53.82946909999009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.83646369999042,,,,,,,,,,,,,53.83013459999347,53.83646369999042,53.83646369999042,54.03719149999961,54.255938399990555,1,1,0.4152404999913415,None,54.25673699998879,54.263710899991565,54.263710899991565,54.46818959999655,54.67659499999718,54.67089829999895,54.670943099990836,54.67659499999718,55.37752819999878,55.37120270000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.37752819999878,,,,,,,,,,,,,55.37161139999807,55.37752819999878,55.37752819999878,55.57911659999809,55.81658919999609,2,1,0.4345858999877237,None,55.8169007999968,55.82214679999743,55.82214679999743,56.0306328000006,56.24012639999273,56.23398539998743,56.23403759999201,56.24012639999273,56.94077859999379,56.93433949998871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94077859999379,,,,,,,,,,,,,56.93493819999276,56.94077859999379,56.94077859999379,57.14131279999856,57.29713469999842,3,1,0.353155799995875,None,57.297941999990144,57.303168499987805,57.303168499987805,57.50967020000098,57.717981699999655,57.711733899996034,57.71176239999477,57.717981699999655,,58.412961399997585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.41902929999924,,,,,,,,,,,,,58.41351859999122,58.41902929999924,58.41902929999924,58.620660599990515,58.78213939999114,3,1,0.35652409998874646,None,58.7826434999879,58.78731899999548,58.78731899999548,58.99609739999869,59.20409819998895,59.1981545999879,59.19820020000043,59.20409819998895,,59.898635899997316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.905090399988694,,,,,,,,,,,,,59.89916309999535,59.905090399988694,59.905090399988694,60.106776699991315,60.47127669998736,4,1,0.5634004999883473,None,60.47202199998719,60.47755559999496,60.47755559999496,60.6832859999995,60.891560899995966,60.885752699992736,60.88578649998817,60.891560899995966,61.59250459999021,61.586043299990706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.59250459999021,,,,,,,,,,,,,61.58628089999547,61.59250459999021,61.59250459999021,61.7944254999893,62.041610499989474,3,1,0.44543969999358524,None,62.042577100000926,62.05201549999765,62.05201549999765,62.25238369998988,62.4608462999895,62.455801199990674,62.455850099999225,62.4608462999895,63.16259799999534,63.15631379999104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.16259799999534,,,,,,,,,,,,,63.15682829999423,63.16259799999534,63.16259799999534,63.36359489998722,63.51222749998851,3,1,0.34466610000527,None,63.51292759999342,63.52173129998846,63.52173129998846,63.72493569999642,63.93296299999929,63.92706879999605,63.92710339999758,63.93296299999929,,64.62892170000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.63953919999767,,,,,,,,,,,,,64.63011019999976,64.63953919999767,64.63953919999767,64.8431838999968,64.97244689999206,3,1,0.3292356000019936,None,64.97316819999833,64.97992559999693,64.97992559999693,65.18325099999493,65.39190449999296,65.38563720000093,65.38567939998757,65.39190449999296,,66.08638949999295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.09311789998901,,,,,,,,,,,,,66.0872168999922,66.09311789998901,66.09311789998901,66.2944822999998,66.47128969999903,3,1,0.37202650000108406,None,66.4721000999998,66.47830429999158,66.47830429999158,66.68307509999431,66.8913748999912,66.88609869999345,66.88613909999549,66.8913748999912,67.59274999999616,67.5862841999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.59274999999616,,,,,,,,,,,,,67.58674159999646,67.59274999999616,67.59274999999616,67.79380179999862,67.93270069999562,1,1,0.3298374000005424,None,67.93347399999038,67.9399138000008,67.9399138000008,68.14141919999383,68.34964699999546,68.34381089999806,68.34384839999257,68.34964699999546,,69.04391490000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.05076119999285,,,,,,,,,,,,,69.04422049999994,69.05076119999285,69.05076119999285,69.25256090000039,69.42048789998807,4,1,0.3632694999978412,None,69.42103299999144,69.42585649999091,69.42585649999091,69.63463010000123,69.84272010000132,69.83722919999855,69.83727059999364,69.84272010000132,,70.53760349999357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.5453131999966,,,,,,,,,,,,,70.53881479999109,70.5453131999966,70.5453131999966,70.74616629999946,70.87920669998857,3,1,0.32636900000215974,None,70.87985189999745,70.88557600000058,70.88557600000058,71.09252749998996,71.30101769999601,71.29521640000166,71.29526199999964,71.30101769999601,72.0019789999933,71.99555439999676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
sequences/_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0019789999933,,,,,,,,,,,,,71.99606259999564,72.0019789999933,72.0019789999933,72.20362789998762,72.40206349999062,4,1,0.3964680000062799,None,72.40323279998847,72.41235610000149,72.41235610000149,72.61412030000065,72.822010399992,72.81515929999296,72.81518689999939,72.822010399992,,73.5165100999875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
