72.4079 	WARNING 	User requested fullscreen with size [1463  823], but screen is actually [1920, 1080]. Using actual size
73.3845 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020D35DA2430>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020D35DA23D0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020D35DA2220>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000020D3637C550>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='deg', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
73.3846 	EXP 	window1: mouseVisible = True
73.3846 	EXP 	window1: backgroundImage = ''
73.3846 	EXP 	window1: backgroundFit = 'none'
73.3859 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
73.3859 	EXP 	window1: recordFrameIntervals = False
73.4534 	EXP 	window1: recordFrameIntervals = True
73.5310 	EXP 	Screen (0) actual frame rate measured at 142.92Hz
73.5310 	EXP 	window1: recordFrameIntervals = False
73.5311 	EXP 	window1: mouseVisible = False
77.1964 	EXP 	ASRT_motor: status = STARTED
77.1975 	EXP 	window1: mouseVisible = True
77.4543 	EXP 	Created spaceship = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='images/spaceship.jpg', interpolate=True, mask=None, maskParams=None, name='spaceship', opacity=0.3, ori=0.0, pos=array([0., 0.]), size=array([128.,  64.]), texRes=128.0, units='deg', win=Window(...))
77.4545 	EXP 	window1: mouseVisible = True
