initial_random_seq_files,orientation_index,orientation_degrees,correct_answer_index,correct_answer_direction,arrow_color,practice_seq_files,learning_seq_files,percept_testing_seq_files,init_random_block.thisRepN,init_random_block.thisTrialN,init_random_block.thisN,init_random_block.thisIndex,init_random_trials.thisRepN,init_random_trials.thisTrialN,init_random_trials.thisN,init_random_trials.thisIndex,practice_blocks.thisRepN,practice_blocks.thisTrialN,practice_blocks.thisN,practice_blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_loop.thisRepN,learning_loop.thisTrialN,learning_loop.thisN,learning_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,percept_testing_trials.thisRepN,percept_testing_trials.thisTrialN,percept_testing_trials.thisN,percept_testing_trials.thisIndex,percept_testing_loop.thisRepN,percept_testing_loop.thisTrialN,percept_testing_loop.thisN,percept_testing_loop.thisIndex,thisRow.t,notes,welcomescreen.started,spaceship.started,welcometext.started,welcome_end.started,welcomescreen.stopped,welcome_end.keys,welcome_end.rt,welcome_end.duration,pre_section.started,fixation_init.started,pre_section.stopped,trial.started,arrowhead.started,key_resp.started,arrowhead.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,fixation_feedback.started,cross.started,feedback_text.started,cross.stopped,feedback_text.stopped,fixation_feedback.stopped,RSI.started,text_2.started,text_2.stopped,RSI.stopped,post_section.started,feedback_post_section.started,key_resp_4.started,post_section.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,pratice_instruction.started,spaceship_rotated.started,rotation_instruction.started,key_resp_2.started,pratice_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation_init.stopped,key_resp.stopped,learning_instruction.started,spaceship_rotated01.started,rotation_instruction01.started,key_resp_02.started,learning_instruction.stopped,key_resp_02.keys,key_resp_02.rt,key_resp_02.duration,seqreport_instruction.started,seqreport_instruction_text.started,seqreport_instruction_key.started,seqreport_instruction.stopped,seqreport_instruction_key.keys,seqreport_instruction_key.rt,seqreport_instruction_key.duration,seqreport.started,seq_report_key.started,seqreport.stopped,seq_report_key.keys,seq_report_key.rt,seq_report_key.duration,seqarrow.started,arrow_report.started,arrow_report.stopped,seqarrow.stopped,percept_testing_instruction.started,spaceship4.started,key_resp_5.started,percept_testing_instruction_text.started,percept_testing_instruction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,cross_2.started,cross_2.stopped,fixation.stopped,thankyouscreen.started,text.started,key_resp_6.started,thankyouscreen.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,participant,learning_type,seqID,debug,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010810399980982766,0.02279749998706393,0.02279749998706393,0.02279749998706393,8.903957600006834,space,8.878837700001895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94312360000913,,,,,,,,,,8.92257259998587,8.92667079999228,9.910196799988626,9.938441400008742,9.94312360000913,9.94312360000913,10.139719500002684,10.511707300000126,3,1,0.5646290000004228,None,10.513690799998585,10.523725499981083,10.523725499981083,10.722523600008572,10.932340400002431,10.927285099984147,10.927332099992782,10.932340400002431,11.626095999992685,11.61975579999853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.626095999992685,,,,,,,,,,,,,11.620421900006477,11.626095999992685,11.626095999992685,11.82013979999465,12.120531799999299,4,1,0.48699769997620024,None,12.121121300006052,12.127353599993512,12.127353599993512,12.333519899984822,12.541951299994253,12.535955800005468,12.535983999987366,12.541951299994253,13.237516499997582,13.230976399994688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.237516499997582,,,,,,,,,,,,,13.23161029999028,13.237516499997582,13.237516499997582,13.431007000006502,13.683044300007168,3,1,0.44127120001940057,None,13.683640200004447,13.688421400001971,13.688421400001971,13.896164899982978,14.104278299986618,14.098737899999833,14.098771499993745,14.104278299986618,14.798533599998336,14.792854100000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.798533599998336,,,,,,,,,,,,,14.793380799994338,14.798533599998336,14.798533599998336,14.993394799996167,15.363782200001879,3,1,0.5581943999859504,None,15.364531800005352,15.372582399984822,15.372582399984822,15.577107099990826,15.78521840000758,15.779405899986159,15.77945119998185,15.78521840000758,16.481443900003796,16.474064999987604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.481443900003796,,,,,,,,,,,,,16.474706199980574,16.481443900003796,16.481443900003796,16.674148699996294,16.918437799991807,4,1,0.43319499999051914,None,16.919387100002496,16.924941500008572,16.924941500008572,17.132070699997712,17.34063629998127,17.334549699997297,17.334591099992394,17.34063629998127,18.03454329998931,18.028657499991823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.03454329998931,,,,,,,,,,,,,18.029198000003817,18.03454329998931,18.03454329998931,18.229503399983514,18.600934299989603,2,1,0.5635329999786336,None,18.60158709998359,18.608508100005565,18.608508100005565,18.812654699984705,19.020923899981426,19.01501269999426,19.015049699984957,19.020923899981426,19.715303600009065,19.709231099986937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.715303600009065,,,,,,,,,,,,,19.709686599991983,19.715303600009065,19.715303600009065,19.91021129998262,20.217780000006314,2,1,0.4994701000105124,None,20.218458999996074,20.224438699980965,20.224438699980965,20.43068449999555,20.639049399993382,20.63406079998822,20.634104199998546,20.639049399993382,21.338011399988318,21.328772699984256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.338011399988318,,,,,,,,,,,,,21.330068799987203,21.338011399988318,21.338011399988318,21.52768389999983,21.786919999984093,4,1,0.441805700014811,None,21.787504100007936,21.79380640000454,21.79380640000454,22.000154499983182,22.208405299985316,22.202745299990056,22.20278479999979,22.208405299985316,22.902517699985765,22.89700619998621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.902517699985765,,,,,,,,,,,,,22.897538199991686,22.902517699985765,22.902517699985765,23.097180199983995,23.404957199993078,3,1,0.49855630000820383,None,23.40554969999357,23.41116439999314,23.41116439999314,23.617768900003284,23.826576199993724,23.820550999982515,23.820583399996394,23.826576199993724,24.52225290000206,24.515477100008866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.52225290000206,,,,,,,,,,,,,24.51607929999591,24.52225290000206,24.52225290000206,24.71536129998276,25.003090499987593,3,1,0.4781115000077989,None,25.003714799997397,25.009913399990182,25.009913399990182,25.215052499988815,25.423770499997772,25.41854549999698,25.418596100003924,25.423770499997772,26.120441000006394,26.112438299984206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.120441000006394,,,,,,,,,,,,,26.113130699988687,26.120441000006394,26.120441000006394,26.312255600001663,26.523439999989932,1,1,0.3995404999877792,None,26.524079700000584,26.5317020000075,26.5317020000075,26.73634430000675,26.944497499993304,26.938508299994282,26.938549899990903,26.944497499993304,27.639463700004853,27.633146799984388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.639463700004853,,,,,,,,,,,,,27.633739399985643,27.639463700004853,27.639463700004853,27.83369390000007,28.078538700006902,3,1,0.4321590999898035,None,28.07911759999115,28.085079699987546,28.085079699987546,28.29191179998452,28.499762399995234,28.494011200004024,28.49404200000572,28.499762399995234,29.193913499999326,29.188486400002148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.193913499999326,,,,,,,,,,,,,29.18902479999815,29.193913499999326,29.193913499999326,29.38886469998397,29.77221619998454,2,1,0.5738280999939889,None,29.77280730000348,29.777343499998096,29.777343499998096,29.98611090000486,30.194324999989476,30.188728199980687,30.188773600006243,30.194324999989476,30.89013640000485,30.88292740000179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.89013640000485,,,,,,,,,,,,,30.883505300007528,30.89013640000485,30.89013640000485,31.083285800006706,31.281451999995625,1,1,0.3825605000020005,None,31.282061300007626,31.287932300008833,31.287932300008833,31.49304659999325,31.70115249999799,31.695115999988047,31.695153699984076,31.70115249999799,32.39545909999288,32.38967839998077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.39545909999288,,,,,,,,,,,,,32.39022719999775,32.39545909999288,32.39545909999288,32.59051389998058,32.80135749999317,4,1,0.40066770001430996,None,32.802124199981336,32.8094477999839,32.8094477999839,33.01381350000156,33.22213389998069,33.21604229998775,33.21608240000205,33.22213389998069,33.91854159999639,33.91107639999245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.91854159999639,,,,,,,,,,,,,33.91178249998484,33.91854159999639,33.91854159999639,34.11066489998484,34.4950634999841,2,1,0.5720762999844737,None,34.49570840000524,34.50044830000843,34.50044830000843,34.707864099997096,34.916984199982835,34.91097249998711,34.91101660000277,34.916984199982835,35.61119759999565,35.605285900004674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.61119759999565,,,,,,,,,,,,,35.60598980000941,35.61119759999565,35.61119759999565,35.80558429998928,35.98066309999558,4,1,0.3625916999881156,None,35.98127580000437,35.986158199986676,35.986158199986676,36.194020800001454,36.40251559999888,36.39705229998799,36.39708930000779,36.40251559999888,37.098751499986975,37.091726499988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.098751499986975,,,,,,,,,,,,,37.09238419999019,37.098751499986975,37.098751499986975,37.291292699985206,37.669204899983015,2,1,0.5662127000105102,None,37.669919399981154,37.67588229998364,37.67588229998364,37.88153459999012,38.08983359998092,38.084019300004,38.084062099980656,38.08983359998092,38.786473899992416,38.779040699999314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.786473899992416,,,,,,,,,,,,,38.77985110000009,38.786473899992416,38.786473899992416,38.978817600000184,39.210195299994666,1,1,0.41931510000722483,None,39.21082499998738,39.21801919999416,39.21801919999416,39.42327299999306,39.63162309999461,39.625836499995785,39.62587779999012,39.63162309999461,40.32590639998671,40.3200799000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.32590639998671,,,,,,,,,,,,,40.32062690000748,40.32590639998671,40.32590639998671,40.52045789998374,40.7031369000033,1,1,0.3704067000071518,None,40.70382339999196,40.71041440000408,40.71041440000408,40.91628929998842,41.12469739999506,41.11889680000604,41.118937199993525,41.12469739999506,41.8236537000048,41.81452200000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8236537000048,,,,,,,,,,,,,41.81536179999239,41.8236537000048,41.8236537000048,42.013841499981936,42.41333039998426,2,1,0.5866297999746166,None,42.41394900000887,42.422086799982935,42.422086799982935,42.624930099991616,42.83275579998735,42.82677660000627,42.826803999982076,42.83275579998735,43.52777359998436,43.52169709998998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52777359998436,,,,,,,,,,,,,43.522284400009084,43.52777359998436,43.52777359998436,43.72174079998513,44.001370999991195,2,1,0.4682041000050958,None,44.00205549999373,44.009295399999246,44.009295399999246,44.214900499995565,44.42322989998502,44.41731220000656,44.41734919999726,44.42322989998502,45.11882189998869,45.11268389999168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.11882189998869,,,,,,,,,,,,,45.113275099982275,45.11882189998869,45.11882189998869,45.31222950000665,45.64090510000824,2,1,0.515079800010426,None,45.64151169999968,45.64819519998855,45.64819519998855,45.853837000002386,46.06214679998811,46.05624059998081,46.056275099981576,46.06214679998811,46.75881379999919,46.7513520999928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.75881379999919,,,,,,,,,,,,,46.75208539998857,46.75881379999919,46.75881379999919,46.95095259998925,47.2381999999925,1,1,0.47623999998904765,None,47.23905410000589,47.24570080000558,47.24570080000558,47.450895799993305,47.65907349999179,47.65379260000191,47.65383249998558,47.65907349999179,48.35449589998461,48.34851589999744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.35449589998461,,,,,,,,,,,,,48.34909659999539,48.35449589998461,48.35449589998461,48.54866239998955,48.7736198999919,3,1,0.41633949999231845,None,48.77420310000889,48.780431399994995,48.780431399994995,48.985620699997526,49.19391000000178,49.18773209999199,49.18776679999428,49.19391000000178,49.88900470000226,49.88280069999746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.88900470000226,,,,,,,,,,,,,49.88337890000548,49.88900470000226,49.88900470000226,50.082724899984896,50.34171390000847,4,1,0.4466806999989785,None,50.34232379999594,50.348065800004406,50.348065800004406,50.554844900005264,50.763162999995984,50.75742929999251,50.757465800008504,50.763162999995984,51.45972799998708,51.452272900001844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.45972799998708,,,,,,,,,,,,,51.4530359999917,51.45972799998708,51.45972799998708,51.65216989998589,51.90576969998074,4,1,0.441721699986374,None,51.90643909998471,51.91241180000361,51.91241180000361,52.11741639999673,52.32588630000828,52.31994240000495,52.31998259999091,52.32588630000828,53.019943099992815,53.014025199983735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.019943099992815,,,,,,,,,,,,,53.01455349999014,53.019943099992815,53.019943099992815,53.21457999999984,53.59481270000106,2,1,0.5711803000012878,None,53.59622320000199,53.60310700000264,53.60310700000264,53.80497349999496,54.0130380000046,54.00795729999663,54.00799739998183,54.0130380000046,54.708681599993724,54.70184409999638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.708681599993724,,,,,,,,,,,,,54.70257190000848,54.708681599993724,54.708681599993724,54.902388699993026,55.105397100007394,1,1,0.3934050000098068,None,55.10608520000824,55.111261099984404,55.111261099984404,55.31857239999226,55.52767360000871,55.52206499999738,55.522116399981314,55.52767360000871,56.22133100000792,56.215278599993326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.22133100000792,,,,,,,,,,,,,56.21576859999914,56.22133100000792,56.22133100000792,56.41627519999747,56.64155259999097,1,1,0.41792100001475774,None,56.642173700005515,56.64796939998632,56.64796939998632,56.85347219998948,57.0619660000084,57.056157199986046,57.05620190000627,57.0619660000084,57.75590610000654,57.749823899997864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.75590610000654,,,,,,,,,,,,,57.75028539999039,57.75590610000654,57.75590610000654,57.95083909999812,58.13371969998116,1,1,0.3703885999857448,None,58.13428669999121,58.13947229998303,58.13947229998303,58.34629309998127,58.55456240000785,58.549333200004185,58.549368999985745,58.55456240000785,59.24955320000299,59.24356129998341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.24955320000299,,,,,,,,,,,,,59.24409469999955,59.24955320000299,59.24955320000299,59.443858099984936,59.64163259998895,4,1,0.3889004999946337,None,59.642277699982515,59.6487991999893,59.6487991999893,59.85340510000242,60.06155519999447,60.055854699981865,60.055898599996,60.06155519999447,60.75741469999775,60.75061640000786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.75741469999775,,,,,,,,,,,,,60.75127400000929,60.75741469999775,60.75741469999775,60.951172900007805,61.09810780000407,3,1,0.33672939997632056,None,61.098686299985275,61.105466999986675,61.105466999986675,61.31141719999141,61.52056839998113,61.51416550000431,61.514205299987225,61.52056839998113,62.21447249999619,62.20909990000655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
sequences/sub128_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.21447249999619,,,,,,,,,,,,,62.20957199999248,62.21447249999619,62.21447249999619,62.40906760000507,62.76779179999721,2,1,0.5496681999939028,None,62.76849749998655,62.775267899996834,62.775267899996834,62.97828710000613,63.1866655999911,63.18063859999529,63.18067559998599,63.1866655999911,63.88066309998976,63.87507919999189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub128,percept,6,0,2024-08-09_12h45.52.951,ASRT_percept,2023.2.3,59.787086232469456,2024-08-09 12h58.29.802375 +0800,
