initial_random_seq_files,orientation_index,orientation_degrees,correct_answer_index,correct_answer_direction,arrow_color,practice_seq_files,learning_seq_files,percept_testing_seq_files,init_random_block.thisRepN,init_random_block.thisTrialN,init_random_block.thisN,init_random_block.thisIndex,init_random_trials.thisRepN,init_random_trials.thisTrialN,init_random_trials.thisN,init_random_trials.thisIndex,practice_blocks.thisRepN,practice_blocks.thisTrialN,practice_blocks.thisN,practice_blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_loop.thisRepN,learning_loop.thisTrialN,learning_loop.thisN,learning_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,percept_testing_trials.thisRepN,percept_testing_trials.thisTrialN,percept_testing_trials.thisN,percept_testing_trials.thisIndex,percept_testing_loop.thisRepN,percept_testing_loop.thisTrialN,percept_testing_loop.thisN,percept_testing_loop.thisIndex,thisRow.t,notes,welcomescreen.started,spaceship.started,welcometext.started,welcome_end.started,welcomescreen.stopped,welcome_end.keys,welcome_end.rt,welcome_end.duration,pre_section.started,fixation_init.started,pre_section.stopped,trial.started,arrowhead.started,key_resp.started,arrowhead.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,fixation_feedback.started,cross.started,feedback_text.started,cross.stopped,feedback_text.stopped,fixation_feedback.stopped,RSI.started,text_2.started,text_2.stopped,RSI.stopped,post_section.started,feedback_post_section.started,key_resp_4.started,post_section.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,pratice_instruction.started,spaceship_rotated.started,rotation_instruction.started,key_resp_2.started,pratice_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation_init.stopped,learning_instruction.started,spaceship_rotated01.started,rotation_instruction01.started,key_resp_02.started,learning_instruction.stopped,key_resp_02.keys,key_resp_02.rt,key_resp_02.duration,seqreport_instruction.started,seqreport_instruction_text.started,seqreport_instruction_key.started,seqreport_instruction.stopped,seqreport_instruction_key.keys,seqreport_instruction_key.rt,seqreport_instruction_key.duration,seqreport.started,seq_report_key.started,seqreport.stopped,seq_report_key.keys,seq_report_key.rt,seq_report_key.duration,seqarrow.started,arrow_report.started,seqarrow.stopped,arrow_report.stopped,key_resp.stopped,percept_testing_instruction.started,spaceship4.started,key_resp_5.started,percept_testing_instruction_text.started,percept_testing_instruction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,cross_2.started,cross_2.stopped,fixation.stopped,thankyouscreen.started,text.started,key_resp_6.started,thankyouscreen.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,participant,learning_type,seqID,debug,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010896599997067824,0.021846999996341765,0.021846999996341765,0.021846999996341765,70.85087090000161,space,70.81930130001274,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.98157279999577,,,,,,,,,,70.89339270000346,70.90449329998228,71.86562769999728,71.97235039999941,71.98157279999577,71.98157279999577,72.18376489999355,72.4352715999994,1,1,0.44173600000794977,None,72.43811439999263,72.46204680000665,72.46204680000665,72.94870609999634,73.4482800999831,73.43294160001096,73.43300950000412,73.4482800999831,74.14862550000544,74.13334749999922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.14862550000544,,,,,,,,,,,,,74.13478570000734,74.14862550000544,74.14862550000544,74.3478264999867,74.53276830000686,4,1,0.3715880000090692,None,74.53370359999826,74.54700630001025,74.54700630001025,75.04759000000195,75.54774760000873,75.5328051999968,75.53287989998353,75.54774760000873,76.24908969999524,76.23298010000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.24908969999524,,,,,,,,,,,,,76.23523669998394,76.24908969999524,76.24908969999524,76.46359929998289,76.68410019998555,3,1,0.42630960000678897,None,76.68567459998303,76.70404680000502,76.70404680000502,77.19697230000747,77.69696880000993,77.68330219999189,77.6833922000078,77.69696880000993,78.3973994999833,78.38208260000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3973994999833,,,,,,,,,,,,,78.3835817000072,78.3973994999833,78.3973994999833,78.61349479999626,78.78333929998917,3,1,0.37363839999306947,None,78.78511500000604,78.80172779998975,78.80172779998975,79.2965300999931,79.79579859998194,79.7815896999964,79.78166720000445,79.79579859998194,80.4981426000013,80.48249960000976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.4981426000013,,,,,,,,,,,,,80.48396690000664,80.4981426000013,80.4981426000013,80.71258809999563,80.84969339999952,4,1,0.341142299992498,None,80.85127590000047,80.86291130000609,80.86291130000609,81.36258439999074,81.86222549999366,81.84774389999802,81.84782399999676,81.86222549999366,82.5639053999912,82.54831990000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5639053999912,,,,,,,,,,,,,82.54976930000703,82.5639053999912,82.5639053999912,82.77835730000515,82.96604480000678,4,1,0.3941247999900952,None,82.96767220000038,82.9898806999845,82.9898806999845,83.47803820000263,83.97844469998381,83.96419500000775,83.9646691000089,83.97844469998381,84.68044799999916,84.66340769999078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.68044799999916,,,,,,,,,,,,,84.66525960000581,84.68044799999916,84.68044799999916,84.89453079999657,85.06495189998532,1,1,0.37147990000084974,None,85.06653539999388,85.08187649998581,85.08187649998581,85.57769079998252,86.07749160000822,86.0631577000022,86.0632334999973,86.07749160000822,86.778261200001,86.76217709999764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.778261200001,,,,,,,,,,,,,86.7638076999865,86.778261200001,86.778261200001,86.97720170000684,87.16485539998394,4,1,0.36834040001849644,None,87.16648809998878,87.18409470000188,87.18409470000188,87.67734669998754,88.1768691999896,88.16271400000551,88.16278980000061,88.1768691999896,88.87819119999767,88.86214469998959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.87819119999767,,,,,,,,,,,,,88.86418219999177,88.87819119999767,88.87819119999767,89.07662159999018,89.23361969998223,1,1,0.34967940000933595,None,89.2353160000057,89.25310010000248,89.25310010000248,89.74312790000113,90.24253630000749,90.22796899999958,90.22805020000669,90.24253630000749,90.9422421999916,90.92878560000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.9422421999916,,,,,,,,,,,,,90.93021940000472,90.9422421999916,90.9422421999916,91.14239329998964,91.31326470000204,4,1,0.356323899992276,None,91.31487149998429,91.33059189998312,91.33059189998312,91.82558340000105,92.32557749998523,92.31146649998846,92.31155359998229,92.32557749998523,93.0272982000024,93.01114919999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0272982000024,,,,,,,,,,,,,93.01309999998193,93.0272982000024,93.0272982000024,93.24215909998748,93.3800932999875,4,1,0.3402096999925561,None,93.38211720000254,93.39603050000733,93.39603050000733,93.89151779998792,94.39133819998824,94.37847789999796,94.37856389998342,94.39133819998824,95.09224619998713,95.07683320000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.09224619998713,,,,,,,,,,,,,95.07810029998654,95.09224619998713,95.09224619998713,95.29147649998777,95.38202839999576,4,1,0.2841720999858808,None,95.3835764999967,95.39857819999452,95.39857819999452,95.8911378000048,96.39106980001088,96.37660489999689,96.37667840000358,96.39106980001088,97.09125659998972,97.07673090000753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.09125659998972,,,,,,,,,,,,,97.07775480000419,97.09125659998972,97.09125659998972,97.29043459999957,97.41200219999882,4,0,0.30565920000663027,None,97.41370869998354,97.45256370000425,97.45256370000425,97.92389919998823,98.42359980000765,98.40872559999116,98.4088069999998,98.42359980000765,99.12255589998676,99.10818039998412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.12255589998676,,,,,,,,,,,,,99.10924819999491,99.12255589998676,99.12255589998676,99.32344350000494,99.64422270000796,2,1,0.5078245000040624,None,99.64603489998262,99.66324590001022,99.66324590001022,100.15601179999067,100.65623530000448,100.64229230000637,100.6423872000014,100.65623530000448,101.36130230000708,101.34184649999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.36130230000708,,,,,,,,,,,,,101.34394709998742,101.36130230000708,101.36130230000708,101.57303569998476,101.8120379000029,4,1,0.44443069997942075,None,101.81361059998744,101.83369800000219,101.83369800000219,102.32265359998564,102.82209659999353,102.80791649999446,102.80799939998542,102.82209659999353,103.52218379999977,103.50707809999585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.52218379999977,,,,,,,,,,,,,103.50851139999577,103.52218379999977,103.52218379999977,103.72196249998524,104.04161409998778,2,1,0.5014798000047449,None,104.04319440000108,104.05660459998762,104.05660459998762,104.55493270000443,105.0581026999862,105.04109359998256,105.04118490000837,105.0581026999862,,105.75487609999254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.7716020999942,,,,,,,,,,,,,105.75651720000315,105.7716020999942,105.7716020999942,105.97209749999456,106.2429972999962,3,1,0.4642349000205286,None,106.24457049998455,106.2596460999921,106.2596460999921,106.75428389999433,107.25414569998975,107.23946069998783,107.23954029998276,107.25414569998975,107.95433829998365,107.93976579999435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.95433829998365,,,,,,,,,,,,,107.94159249999211,107.95433829998365,107.95433829998365,108.17119150000508,108.34040329998243,3,1,0.37053139999625273,None,108.34200919998693,108.35686679999344,108.35686679999344,108.85348679998424,109.35353829999804,109.33930859999964,109.33938749998924,109.35353829999804,110.05302429999574,110.03750440001022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.05302429999574,,,,,,,,,,,,,110.03844519998529,110.05302429999574,110.05302429999574,110.25309069998912,110.44077459999244,4,1,0.3696267000050284,None,110.44239229999948,110.45944730000338,110.45944730000338,110.95272609998938,111.4537655999884,111.43814389998442,111.43821629998274,111.4537655999884,,112.1537832999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.17222589999437,,,,,,,,,,,,,112.1552376000036,112.17222589999437,112.17222589999437,112.38611079999828,112.65545649998239,2,1,0.466031899995869,None,112.65651110000908,112.67088560000411,112.67088560000411,113.16975529998308,113.66829599998891,113.65544499998214,113.65552639999078,113.66829599998891,114.3696917000052,114.3534432000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.3696917000052,,,,,,,,,,,,,114.35461929999292,114.3696917000052,114.3696917000052,114.58527909999248,114.8214971999987,2,1,0.43681159999687225,None,114.82271720000426,114.83477819999098,114.83477819999098,115.3351965000038,115.83447780000279,115.82122589999926,115.8213129999931,115.83447780000279,116.53462319998653,116.51906610000879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.53462319998653,,,,,,,,,,,,,116.52012020000257,116.53462319998653,116.53462319998653,116.73479069999303,116.93906899998547,4,1,0.39486880000913516,None,116.94091340000159,116.95964089999325,116.95964089999325,117.44922770000994,117.9493242999888,117.93298879999202,117.93300659998204,117.9493242999888,,118.63463210000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.65045359998476,,,,,,,,,,,,,118.63636529998621,118.65045359998476,118.65045359998476,118.85047400000622,119.05416709999554,1,1,0.38971970000420697,None,119.05546699999832,119.07075349998195,119.07075349998195,119.56807390000904,120.0658923999872,120.05156789999455,120.05162459998974,120.0658923999872,120.76714000001084,120.75113620000775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.76714000001084,,,,,,,,,,,,,120.7525675999932,120.76714000001084,120.76714000001084,120.96650370000862,121.22081440000329,3,1,0.4359363000257872,None,121.22182330000214,121.23384289999376,121.23384289999376,121.73470609998913,122.2345587000018,122.2185626999999,122.21865520000574,122.2345587000018,,122.9352407999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.9519195999892,,,,,,,,,,,,,122.93684690000373,122.9519195999892,122.9519195999892,123.16617300000507,123.3856545999879,2,1,0.42526429999270476,None,123.38678410000284,123.39826970000286,123.39826970000286,123.89895100001013,124.39876579999691,124.38436979998369,124.38445139999385,124.39876579999691,125.0978533999878,125.08406709998962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0978533999878,,,,,,,,,,,,,125.08601659999113,125.0978533999878,125.0978533999878,125.2982852999994,125.52020020000055,3,1,0.41477460000896826,None,125.52202569998917,125.54259609998553,125.54259609998553,126.03149540000595,126.53176340000937,126.51753499999177,126.51762530000997,126.53176340000937,127.24801889999071,127.21785250000539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.24801889999071,,,,,,,,,,,,,127.21946749999188,127.24801889999071,127.24801889999071,127.44862869998906,127.6527946999995,3,1,0.3857592999993358,None,127.6542446000094,127.66623549998621,127.66623549998621,128.164088599995,128.66474300000118,128.65053829998942,128.65061989999958,128.66474300000118,,129.36533850000706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.38010849998682,,,,,,,,,,,,,129.36720959999366,129.38010849998682,129.38010849998682,129.58033850000356,129.76941959999385,3,1,0.38162559998454526,None,129.77119659999153,129.78924429998733,129.78924429998733,130.2805599999847,130.7805107999884,130.7653672999877,130.76545820001047,130.7805107999884,131.48126400000183,131.46555100000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.48126400000183,,,,,,,,,,,,,131.46735089999856,131.48126400000183,131.48126400000183,131.69634080000105,132.0005014000053,1,1,0.5050387000082992,None,132.00219860000652,132.019011700002,132.019011700002,132.5123140999931,133.01327090000268,132.99836420000065,132.9984499999846,133.01327090000268,133.71486320000258,133.6981409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.71486320000258,,,,,,,,,,,,,133.6998295999947,133.71486320000258,133.71486320000258,133.91247529999237,134.16589770000428,2,1,0.43457009998383,None,134.16745770000853,134.18415039998945,134.18415039998945,134.67883739998797,135.17926460001036,135.16274410000187,135.16279440000653,135.17926460001036,135.88602649999666,135.86398540000664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.88602649999666,,,,,,,,,,,,,135.86582239999552,135.88602649999666,135.88602649999666,136.09598740001093,136.2665774000052,4,1,0.3733359999896493,None,136.26819020000403,136.28398049998214,136.28398049998214,136.7781202000042,137.27754849998746,137.2624208999914,137.26249150000513,137.27754849998746,137.97676719998708,137.96309360000305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.97676719998708,,,,,,,,,,,,,137.96486919999006,137.97676719998708,137.97676719998708,138.17868819998694,138.41750740000862,1,1,0.43416699999943376,None,138.41924650000874,138.4344441999856,138.4344441999856,138.9278321999882,139.42764219999663,139.41220550000435,139.41227689999505,139.42764219999663,140.12741250000545,140.11329799998202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.12741250000545,,,,,,,,,,,,,140.11510920000728,140.12741250000545,140.12741250000545,140.32703250000486,140.5673811000015,3,1,0.4342845000210218,None,140.5696656999935,140.58357799999067,140.58357799999067,141.07684890000382,141.5765922999999,141.56289050000487,141.5629823000054,141.5765922999999,142.27592200000072,142.26220550001017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
sequences/sub101_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.27592200000072,,,,,,,,,,,,,142.26359029999003,142.27592200000072,142.27592200000072,142.47681160000502,142.68529389999458,2,1,0.4020264999999199,None,142.6868676999875,142.7029229000036,142.7029229000036,143.19308779999847,143.6925717999984,143.68104880000465,143.68111139998655,143.6925717999984,144.39284960000077,144.3810256999859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub101,percept,4,0,2024-08-09_09h45.14.941,ASRT_percept,2023.2.3,60.12957923944067,2024-08-09 09h45.58.990258 +0800,
