percept_testing_seq_files,orientation_degrees,orientation_index,correct_answer_index,correct_answer_direction,arrow_color,init_random_block.thisRepN,init_random_block.thisTrialN,init_random_block.thisN,init_random_block.thisIndex,practice_blocks.thisRepN,practice_blocks.thisTrialN,practice_blocks.thisN,practice_blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,percept_testing_trials.thisRepN,percept_testing_trials.thisTrialN,percept_testing_trials.thisN,percept_testing_trials.thisIndex,percept_testing_loop.thisRepN,percept_testing_loop.thisTrialN,percept_testing_loop.thisN,percept_testing_loop.thisIndex,thisRow.t,notes,welcomescreen.started,spaceship.started,welcometext.started,welcome_end.started,welcomescreen.stopped,welcome_end.keys,welcome_end.rt,welcome_end.duration,pratice_instruction.started,spaceship_rotated.started,rotation_instruction.started,key_resp_2.started,pratice_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,learning_instruction.started,spaceship_rotated01.started,rotation_instruction01.started,key_resp_02.started,learning_instruction.stopped,key_resp_02.keys,key_resp_02.rt,key_resp_02.duration,percept_testing_instruction.started,spaceship4.started,key_resp_5.started,percept_testing_instruction_text.started,percept_testing_instruction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,pre_section.started,fixation_init.started,pre_section.stopped,trial.started,arrowhead.started,key_resp.started,arrowhead.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,fixation.started,cross_2.started,cross_2.stopped,fixation.stopped,RSI.started,text_2.started,RSI.stopped,text_2.stopped,post_section.started,feedback_post_section.started,key_resp_4.started,post_section.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation_init.stopped,key_resp.stopped,participant,learning_type,seqID,debug,date,expName,psychopyVersion,frameRate,expStart,
sequences/sub0103_percepttesting_sequence_00.csv,90,1,1,3,red,,,,,,,,,,,,,0,0,0,0,0,32,32,32,47.19616830000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.18986220000079,47.19616830000086,47.19616830000086,47.39828010000019,47.57224250000036,3,1,0.37077599999975064,None,47.57253139999921,47.57844010000008,47.63728169999922,47.6270884000005,47.627105100000335,47.63728169999922,48.32871460000024,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,0,0,0,4,white,,,,,,,,,,,,,0,0,0,0,0,33,33,33,48.33612600000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.329528300000675,48.33612600000015,48.33612600000015,48.537150199999815,48.69206809999923,4,1,0.3501981000008527,None,48.69296860000031,48.70069110000077,48.75228100000095,48.74643230000038,48.74647600000026,48.75228100000095,49.44717870000022,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,0,0,0,4,red,,,,,,,,,,,,,0,0,0,0,0,34,34,34,49.45335519999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.44744499999979,49.45335519999935,49.45335519999935,49.6549501999998,49.81796960000065,4,1,0.3593017000002874,None,49.81896710000001,49.824913899999956,49.87800050000078,49.87200420000045,49.87207259999923,49.87800050000078,50.57236069999999,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,270,3,3,1,white,,,,,,,,,,,,,0,0,0,0,0,35,35,35,50.58389560000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.573672200000146,50.58389560000069,50.58389560000069,50.786981499999456,50.94308149999961,1,1,0.3566570999992109,None,50.94402020000052,50.95137600000089,51.00217039999916,50.99558280000019,50.99559960000079,51.00217039999916,51.69790810000086,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,0,0,0,4,red,,,,,,,,,,,,,0,0,0,0,0,36,36,36,51.70327619999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.698849500000506,51.70327619999989,51.70327619999989,51.90488209999967,52.087078599999586,4,1,0.3767100000004575,None,52.08809990000009,52.09642150000036,52.1477047999997,52.14120770000045,52.141223900000114,52.1477047999997,52.84198540000034,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,180,2,2,2,white,,,,,,,,,,,,,0,0,0,0,0,37,37,37,52.85004350000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.84271780000017,52.85004350000054,52.85004350000054,53.05050520000077,53.19295609999972,2,1,0.33913339999890013,None,53.19361140000001,53.199622800000725,53.25209770000038,53.246423500000674,53.246470500000214,53.25209770000038,53.94682060000014,53.953339400000914,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,180,2,2,2,red,,,,,,,,,,,,,0,0,0,0,0,38,38,38,53.953339400000914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.9470794000008,53.953339400000914,53.953339400000914,54.15469780000058,54.39310970000042,2,1,0.434709400000429,None,54.39424870000039,54.401943500000925,54.4527863000003,54.44759979999981,54.44764740000028,54.4527863000003,55.14855940000052,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,90,1,1,3,white,,,,,,,,,,,,,0,0,0,0,0,39,39,39,55.15809140000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.149449300000924,55.15809140000056,55.15809140000056,55.36317589999999,55.49302689999968,3,1,0.3298373999987234,None,55.493389999999636,55.49683240000013,55.55083080000077,55.5439824999994,55.54401409999991,55.55083080000077,56.24514959999942,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,270,3,3,1,red,,,,,,,,,,,,,0,0,0,0,0,40,40,40,56.25139970000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.245683799999824,56.25139970000055,56.25139970000055,56.45386890000009,56.56051590000061,1,1,0.3079818999995041,None,56.56077449999975,56.56591610000032,56.6218542000006,56.614810099999886,56.61486650000006,56.6218542000006,57.315141799999765,57.32125719999931,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,0,0,0,4,white,,,,,,,,,,,,,0,0,0,0,0,41,41,41,57.32125719999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.315843099999256,57.32125719999931,57.32125719999931,57.52241099999992,57.6307839000001,4,1,0.3035027000005357,None,57.63220490000094,57.64345390000017,57.689101899999514,57.68327769999996,57.683294399999795,57.689101899999514,58.38465580000047,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,90,1,1,3,red,,,,,,,,,,,,,0,0,0,0,0,42,42,42,58.394778300000326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.38574619999963,58.394778300000326,58.394778300000326,58.599210099999254,58.73020759999963,3,1,0.3273038999996061,None,58.73110599999927,58.737431900000956,58.78670310000052,58.78112499999952,58.7811784000005,58.78670310000052,59.48136019999947,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,270,3,3,1,white,,,,,,,,,,,,,0,0,0,0,0,43,43,43,59.48837810000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.48228899999958,59.48837810000077,59.48837810000077,59.689013900000646,59.91237309999997,1,1,0.4224144999989221,None,59.91263980000076,59.91858069999944,59.97440020000067,59.967810300000565,59.967874899999515,59.97440020000067,60.670179999999164,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,0,0,0,4,red,,,,,,,,,,,,,0,0,0,0,0,44,44,44,60.676691099999516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.670888299999206,60.676691099999516,60.676691099999516,60.87708399999974,60.978163399999175,4,1,0.2957645999995293,None,60.97909419999996,60.9847862000006,61.042528899999525,61.0319870000003,61.03203899999971,61.042528899999525,61.7377106999993,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,180,2,2,2,white,,,,,,,,,,,,,0,0,0,0,0,45,45,45,61.74453619999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.73796279999988,61.74453619999986,61.74453619999986,61.94640910000089,62.07759900000019,2,1,0.3224817999998777,None,62.07841189999999,62.08429210000031,62.13381509999999,62.12774050000007,62.12778380000054,62.13381509999999,62.82871940000041,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,180,2,2,2,red,,,,,,,,,,,,,0,0,0,0,0,46,46,46,62.83517820000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.829234000000724,62.83517820000088,62.83517820000088,63.03609999999935,63.16165419999925,2,1,0.32158950000120967,None,63.16198869999971,63.168049699999756,63.22437180000088,63.21818030000031,63.218227400000615,63.22437180000088,63.91855150000083,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,90,1,1,3,white,,,,,,,,,,,,,0,0,0,0,0,47,47,47,63.92523799999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.918800100000226,63.92523799999981,63.92523799999981,64.12713649999932,64.28933580000012,3,1,0.36008310000033816,None,64.29035010000007,64.2974135000004,64.34874049999962,64.34297089999927,64.34301140000025,64.34874049999962,65.04400320000059,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,180,2,2,2,red,,,,,,,,,,,,,0,0,0,0,0,48,48,48,65.04990689999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0447619000006,65.04990689999977,65.04990689999977,65.25178720000076,65.35822740000003,2,1,0.3037989000004018,None,65.35902650000025,65.36431319999974,65.41828580000038,65.4129052999997,65.41294480000033,65.41828580000038,66.11344930000087,66.11964869999974,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,0,0,0,4,white,,,,,,,,,,,,,0,0,0,0,0,49,49,49,66.11964869999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.1140675000006,66.11964869999974,66.11964869999974,66.32184260000031,66.51059069999974,4,1,0.3863521999992372,None,66.51092699999936,66.51511390000087,66.5735167999992,66.56639990000076,66.56646650000039,66.5735167999992,67.27234529999987,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,0,0,0,4,red,,,,,,,,,,,,,0,0,0,0,0,50,50,50,67.2792215999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.27260190000015,67.2792215999998,67.2792215999998,67.48214250000092,67.66202469999917,4,1,0.3785189000009268,None,67.66230370000085,67.66842130000077,67.72450659999959,67.71821789999922,67.71826759999931,67.72450659999959,68.41844680000031,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,270,3,3,1,white,,,,,,,,,,,,,0,0,0,0,0,51,51,51,68.42521169999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.4189864,68.42521169999964,68.42521169999964,68.62604389999979,68.70476260000032,1,1,0.2731146999994962,None,68.7054250000001,68.71475669999927,68.76534759999959,68.75974730000053,68.75977969999985,68.76534759999959,69.46028680000018,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,0,0,0,4,red,,,,,,,,,,,,,0,0,0,0,0,52,52,52,69.46701199999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.46088520000012,69.46701199999916,69.46701199999916,69.66815280000083,69.83581910000066,4,1,0.3636673000000883,None,69.83608409999943,69.84138200000052,69.89799800000037,69.8922433000007,69.89231239999935,69.89799800000037,70.59276479999971,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,180,2,2,2,white,,,,,,,,,,,,,0,0,0,0,0,53,53,53,70.6009193000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.59359779999977,70.6009193000009,70.6009193000009,70.80043250000017,70.91982040000039,2,1,0.3172844000000623,None,70.9201008,70.92501889999949,70.98105310000028,70.9750411999994,70.97508050000033,70.98105310000028,71.6758375999998,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,0,0,0,4,red,,,,,,,,,,,,,0,0,0,0,0,54,54,54,71.68378040000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.67682960000093,71.68378040000061,71.68378040000061,71.88357299999916,72.03305829999954,4,1,0.34138069999971776,None,72.03358889999981,72.04055049999988,72.09156559999974,72.08625319999919,72.08629490000021,72.09156559999974,72.78705880000052,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,90,1,1,3,white,,,,,,,,,,,,,0,0,0,0,0,55,55,55,72.79640110000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.78789890000007,72.79640110000037,72.79640110000037,73.00160800000049,73.15011589999995,3,1,0.3479977000006329,None,73.1508343000005,73.15692630000012,73.20991379999941,73.2041833000003,73.20423049999954,73.20991379999941,73.90462929999921,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,180,2,2,2,red,,,,,,,,,,,,,0,0,0,0,0,56,56,56,73.91093530000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.90539800000079,73.91093530000035,73.91093530000035,74.11222640000051,74.28375100000085,2,1,0.369177700000364,None,74.2846286999993,74.2931281000001,74.34186360000058,74.3359075999997,74.3359548999997,74.34186360000058,75.0368125999994,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,0,0,0,4,white,,,,,,,,,,,,,0,0,0,0,0,57,57,57,75.04322030000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.03712059999998,75.04322030000003,75.04322030000003,75.2444372000009,75.3983647999994,4,1,0.35328149999986636,None,75.39862720000019,75.40364690000024,75.4594935999994,75.45289600000069,75.45291670000006,75.4594935999994,76.15458559999934,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,180,2,2,2,red,,,,,,,,,,,,,0,0,0,0,0,58,58,58,76.16120500000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.15526409999984,76.16120500000034,76.16120500000034,76.36290609999924,76.5147520999999,4,0,0.34810140000081446,None,76.51535990000048,76.52118220000011,76.57201259999965,76.56382590000067,76.5638424000008,76.57201259999965,77.26597489999949,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,270,3,3,1,white,,,,,,,,,,,,,0,0,0,0,0,59,59,59,77.27201840000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.26687110000057,77.27201840000089,77.27201840000089,77.47402870000042,77.64257890000044,1,1,0.3667302000012569,None,77.64328209999985,77.65231529999983,77.70312150000063,77.69783470000039,77.69789180000043,77.70312150000063,78.39820680000048,78.40386620000027,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,0,0,0,4,red,,,,,,,,,,,,,0,0,0,0,0,60,60,60,78.40386620000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.39886420000039,78.40386620000027,78.40386620000027,78.60578039999928,78.72601960000065,4,1,0.3155640000004496,None,78.72680369999944,78.73174830000062,78.79439900000034,78.78016879999996,78.78021540000009,78.79439900000034,79.48701140000048,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,180,2,2,2,white,,,,,,,,,,,,,0,0,0,0,0,61,61,61,79.49389399999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.48733750000065,79.49389399999927,79.49389399999927,79.69588900000053,79.82485120000092,2,1,0.3247988000002806,None,79.8260248000006,79.83268209999915,79.88328510000065,79.87732420000066,79.87738879999961,79.88328510000065,80.57775749999928,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,90,1,1,3,red,,,,,,,,,,,,,0,0,0,0,0,62,62,62,80.58475180000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5780104000005,80.58475180000096,80.58475180000096,80.78639850000036,80.94892509999954,3,1,0.3594178000003012,None,80.94966279999971,80.95563150000089,81.00819989999945,81.00175730000046,81.00177609999992,81.00819989999945,81.70286889999988,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,90,1,1,3,white,,,,,,,,,,,,,0,0,0,0,0,63,63,63,81.70950009999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.70362869999917,81.70950009999979,81.70950009999979,81.9112483000008,82.06963890000043,3,1,0.34927260000040405,None,82.07060400000046,82.07570590000068,82.13489610000033,82.12429230000089,82.12438939999993,82.13489610000033,82.82895540000027,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,0,0,0,4,red,,,,,,,,,,,,,0,0,0,0,0,64,64,64,82.83561379999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.8296504000009,82.83561379999992,82.83561379999992,83.0366783999998,83.10215410000092,2,0,0.2617480000008072,None,83.10314389999985,83.11063859999922,83.17025169999943,83.16388480000023,83.16395369999918,83.17025169999943,83.86411729999963,83.87121809999917,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,0,0,0,4,white,,,,,,,,,,,,,0,0,0,0,0,65,65,65,83.87121809999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.8650447,83.87121809999917,83.87121809999917,84.07128809999995,84.20926780000082,4,1,0.3335667999999714,None,84.20997420000094,84.21638669999993,84.26523169999928,84.26019149999956,84.26024089999919,84.26523169999928,84.95979369999986,84.96637740000006,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,180,2,2,2,red,,,,,,,,,,,,,0,0,0,0,0,66,66,66,84.96637740000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.96011060000092,84.96637740000006,84.96637740000006,85.16829040000084,85.36081259999992,2,1,0.38950260000092385,None,85.36180109999987,85.36941649999972,85.41854799999965,85.41279170000053,85.41285140000036,85.41854799999965,86.11414909999985,86.12381119999918,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,270,3,3,1,white,,,,,,,,,,,,,0,0,0,0,0,67,67,67,86.12381119999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.1152703000007,86.12381119999918,86.12381119999918,86.32706569999937,86.46503529999973,1,1,0.3358822999998665,None,86.46571009999934,86.47315399999934,86.52248920000056,86.51662000000033,86.51666680000017,86.52248920000056,87.2169159999994,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,90,1,1,3,red,,,,,,,,,,,,,0,0,0,0,0,68,68,68,87.22317219999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.21748049999951,87.22317219999968,87.22317219999968,87.42479699999967,87.6067624999996,3,1,0.3810117999983049,None,87.60709909999969,87.61243339999965,87.6674423000004,87.66143999999986,87.66145739999956,87.6674423000004,88.36365669999941,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,180,2,2,2,white,,,,,,,,,,,,,0,0,0,0,0,69,69,69,88.37225170000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.36495970000033,88.37225170000056,88.37225170000056,88.5776578999994,88.68395509999937,2,1,0.3047688000006019,None,88.68511360000048,88.69109690000005,88.7444028000009,88.73865250000017,88.73870669999997,88.7444028000009,89.43965179999941,89.44674889999987,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,270,3,3,1,red,,,,,,,,,,,,,0,0,0,0,0,70,70,70,89.44674889999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.44041130000005,89.44674889999987,89.44674889999987,89.64709389999916,89.78667649999988,1,1,0.3356980000007752,None,89.78693869999915,89.79280010000002,89.84789769999952,89.84271110000009,89.84272760000022,89.84789769999952,90.54283430000032,90.54971490000025,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,90,1,1,3,white,,,,,,,,,,,,,0,0,0,0,0,71,71,71,90.54971490000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.54311310000048,90.54971490000025,90.54971490000025,90.75103459999991,90.92743979999977,3,1,0.37047329999950307,None,90.92837710000094,90.93481229999998,90.9872362999995,90.98182819999965,90.9818809999997,90.9872362999995,91.68186459999924,91.68891670000085,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,90,1,1,3,red,,,,,,,,,,,,,0,0,0,0,0,72,72,72,91.68891670000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.68212789999961,91.68891670000085,91.68891670000085,91.89045900000019,92.06974300000002,3,1,0.37668680000024324,None,92.07007370000065,92.07229949999964,92.12685579999925,92.12183899999945,92.12189890000082,92.12685579999925,92.82189450000078,92.82811910000055,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,0,0,0,4,white,,,,,,,,,,,,,0,0,0,0,0,73,73,73,92.82811910000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8226852000007,92.82811910000055,92.82811910000055,93.02919420000035,93.19137559999945,4,1,0.3592596999988018,None,93.19204329999957,93.1978282,93.25114539999959,93.24516260000019,93.24520440000015,93.25114539999959,93.94545149999976,93.95302430000083,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
sequences/sub0103_percepttesting_sequence_00.csv,90,1,1,3,red,,,,,,,,,,,,,0,0,0,0,0,74,74,74,93.95302430000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.94571170000017,93.95302430000083,93.95302430000083,94.15387489999921,94.33845309999924,3,1,0.3806038000002445,None,94.33949919999941,94.34711609999977,94.39727139999923,94.3906236999992,94.39065370000026,94.39727139999923,95.0916871999998,,,,,,,,,,,sub0103,percept,6,0,2024-08-07_16h35.59.445,ASRT_percept,2023.2.3,151.47636438491008,2024-08-07 16h36.28.124898 +0800,
