initial_random_seq_files,orientation_index,orientation_degrees,correct_answer_index,correct_answer_direction,arrow_color,practice_seq_files,learning_seq_files,percept_testing_seq_files,init_random_block.thisRepN,init_random_block.thisTrialN,init_random_block.thisN,init_random_block.thisIndex,init_random_trials.thisRepN,init_random_trials.thisTrialN,init_random_trials.thisN,init_random_trials.thisIndex,practice_blocks.thisRepN,practice_blocks.thisTrialN,practice_blocks.thisN,practice_blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_loop.thisRepN,learning_loop.thisTrialN,learning_loop.thisN,learning_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,percept_testing_trials.thisRepN,percept_testing_trials.thisTrialN,percept_testing_trials.thisN,percept_testing_trials.thisIndex,percept_testing_loop.thisRepN,percept_testing_loop.thisTrialN,percept_testing_loop.thisN,percept_testing_loop.thisIndex,thisRow.t,notes,welcomescreen.started,spaceship.started,welcometext.started,welcome_end.started,welcomescreen.stopped,welcome_end.keys,welcome_end.rt,welcome_end.duration,pre_section.started,fixation_init.started,pre_section.stopped,trial.started,arrowhead.started,key_resp.started,arrowhead.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,fixation_feedback.started,cross.started,feedback_text.started,cross.stopped,feedback_text.stopped,fixation_feedback.stopped,RSI.started,text_2.started,text_2.stopped,RSI.stopped,post_section.started,feedback_post_section.started,key_resp_4.started,post_section.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,pratice_instruction.started,spaceship_rotated.started,rotation_instruction.started,key_resp_2.started,pratice_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation_init.stopped,key_resp.stopped,learning_instruction.started,spaceship_rotated01.started,rotation_instruction01.started,key_resp_02.started,learning_instruction.stopped,key_resp_02.keys,key_resp_02.rt,key_resp_02.duration,seqreport_instruction.started,seqreport_instruction_text.started,seqreport_instruction_key.started,seqreport_instruction.stopped,seqreport_instruction_key.keys,seqreport_instruction_key.rt,seqreport_instruction_key.duration,seqreport.started,seq_report_key.started,seqreport.stopped,seq_report_key.keys,seq_report_key.rt,seq_report_key.duration,seqarrow.started,arrow_report.started,seqarrow.stopped,arrow_report.stopped,percept_testing_instruction.started,spaceship4.started,key_resp_5.started,percept_testing_instruction_text.started,percept_testing_instruction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,cross_2.started,cross_2.stopped,fixation.stopped,thankyouscreen.started,text.started,key_resp_6.started,thankyouscreen.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,participant,learning_type,seqID,debug,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010668699978850782,0.02165820001391694,0.02165820001391694,0.02165820001391694,26.51119439996546,space,26.482277400034945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.580826000019442,,,,,,,,,,26.55093929998111,26.556078499997966,27.516947500000242,27.571719100000337,27.580826000019442,27.580826000019442,27.780815400008578,28.08360279997578,3,1,0.49810829997295514,None,28.08550039998954,28.09633709996706,28.09633709996706,28.294241999974474,28.502588299976196,28.49670929997228,28.49674849997973,28.502588299976196,29.203971399983857,29.197488599980716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.203971399983857,,,,,,,,,,,,,29.198014399968088,29.203971399983857,29.203971399983857,29.405638700001873,29.59469130000798,1,1,0.38662240002304316,None,29.595434300019406,29.600666199985426,29.600666199985426,29.808205100009218,30.016813099966384,30.011363399971742,30.011415000015404,30.016813099966384,,30.71176999999443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.722916099999566,,,,,,,,,,,,,30.712812400015537,30.722916099999566,30.722916099999566,30.926499199995305,31.136923199985176,3,1,0.406587400007993,None,31.13785790000111,31.146257299988065,31.146257299988065,31.34976710000774,31.55804839998018,31.553905799984932,31.55394409998553,31.55804839998018,32.25898440001765,32.25334659998771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.25898440001765,,,,,,,,,,,,,32.253912599990144,32.25898440001765,32.25898440001765,32.46100509999087,32.643713400000706,3,1,0.38075429998571053,None,32.644520799978636,32.65227279998362,32.65227279998362,32.85694710002281,33.06495889998041,33.059668399975635,33.05971469997894,33.06495889998041,33.76765840000007,33.760751399968285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.76765840000007,,,,,,,,,,,,,33.76148039998952,33.76765840000007,33.76765840000007,33.967735800019,34.14416730002267,4,1,0.36539180000545457,None,34.1447936000186,34.1511711999774,34.1511711999774,34.34970849996898,34.55769929999951,34.552523599995766,34.55269189999672,34.55769929999951,,35.25318780000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.262518299976364,,,,,,,,,,,,,35.25396689999616,35.262518299976364,35.262518299976364,35.4676279000123,35.60960149997845,1,1,0.33914949995232746,None,35.610368599998765,35.618347299983725,35.618347299983725,35.822268899995834,36.02992699999595,36.02374829998007,36.02377889998024,36.02992699999595,,36.72513600002276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.73415859998204,,,,,,,,,,,,,36.72595390002243,36.73415859998204,36.73415859998204,36.94005629996536,37.10891569999512,4,1,0.366402699961327,None,37.109456999984104,37.11567510000896,37.11567510000896,37.32180219999282,37.53236650000326,37.526229900016915,37.52628910000203,37.53236650000326,,38.23167020000983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.24050050001824,,,,,,,,,,,,,38.23311999998987,38.24050050001824,38.24050050001824,38.43968050001422,38.790454100002535,2,1,0.5422580000013113,None,38.79105120000895,38.79755479999585,38.79755479999585,39.00216749997344,39.210579700011294,39.205216499976814,39.20526219997555,39.210579700011294,39.91292909998447,39.906296900007874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.91292909998447,,,,,,,,,,,,,39.90687830001116,39.91292909998447,39.91292909998447,40.113765500020236,40.37230940000154,3,1,0.45309640001505613,None,40.37299359997269,40.37990579998586,40.37990579998586,40.58803159999661,40.79430339997634,40.78805209998973,40.78808949998347,40.79430339997634,,41.488406000018585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.49507689999882,,,,,,,,,,,,,41.48891569999978,41.49507689999882,41.49507689999882,41.696851500018965,41.97223909996683,4,1,0.46850849996553734,None,41.97325300000375,41.98353590001352,41.98353590001352,42.18282290000934,42.391197599994484,42.384802800021134,42.38483749999432,42.391197599994484,,43.08564180001849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.09282550000353,,,,,,,,,,,,,43.08622220001416,43.09282550000353,43.09282550000353,43.29401900002267,43.55539009999484,2,1,0.45347720000427216,None,43.55605810001725,43.564630699984264,43.564630699984264,43.76590900000883,43.97404419997474,43.96770540002035,43.96777549997205,43.97404419997474,,44.66904770000838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.67766899999697,,,,,,,,,,,,,44.669791999971494,44.67766899999697,44.67766899999697,44.87722450000001,45.10736329999054,4,1,0.42268109996803105,None,45.107879300019704,45.112718100019265,45.112718100019265,45.32144009997137,45.52961799997138,45.52422329998808,45.52426919998834,45.52961799997138,,46.224547300022095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.23331229999894,,,,,,,,,,,,,46.225254599994514,46.23331229999894,46.23331229999894,46.433150199998636,46.83017909998307,3,1,0.5917468999978155,None,46.83082999999169,46.835891900002025,46.835891900002025,47.04336890002014,47.25263499998255,47.247071199992206,47.24712359998375,47.25263499998255,47.95296349999262,47.9476329999743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.95296349999262,,,,,,,,,,,,,47.9482568000094,47.95296349999262,47.95296349999262,48.15527779998956,48.303367600019556,3,1,0.34268159995554015,None,48.30411670001922,48.31119649996981,48.31119649996981,48.51627839996945,48.72415550000733,48.71913230000064,48.7191945000086,48.72415550000733,49.42646899999818,49.41963249997934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.42646899999818,,,,,,,,,,,,,49.42029270000057,49.42646899999818,49.42646899999818,49.62711619999027,49.92069140000967,2,1,0.49102859996492043,None,49.9213295999798,49.92719429999124,49.92719429999124,50.13405260001309,50.342304999998305,50.33734739996726,50.33740419999231,50.342304999998305,51.044563699979335,51.03777449997142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.044563699979335,,,,,,,,,,,,,51.038426199986134,51.044563699979335,51.044563699979335,51.24548819998745,51.477393199980725,4,1,0.4266941999667324,None,51.47807949996786,51.48632769996766,51.48632769996766,51.68936369998846,51.89766070002224,51.892349699977785,51.892394199967384,51.89766070002224,,52.59325079998234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.602586499997415,,,,,,,,,,,,,52.594680899987,52.602586499997415,52.602586499997415,52.80777919996763,52.93872979999287,3,1,0.33045880001736805,None,52.94008510001004,52.952646400022786,52.952646400022786,53.15474269998958,53.36345279996749,53.358052399998996,53.35810529999435,53.36345279996749,,54.05822730000364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.06494199996814,,,,,,,,,,,,,54.05921799998032,54.06494199996814,54.06494199996814,54.26615649997257,54.46175580000272,4,1,0.3938488000421785,None,54.46207160002086,54.46964939997997,54.46964939997997,54.67527870001504,54.88444759999402,54.87774490000447,54.87777859997004,54.88444759999402,,55.57819390000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.58523430000059,,,,,,,,,,,,,55.57865599996876,55.58523430000059,55.58523430000059,55.78652660001535,56.09688299999107,2,1,0.5067628999822773,None,56.09809859999223,56.10672169999452,56.10672169999452,56.30779589997837,56.515730699989945,56.51017600001069,56.51021099998616,56.515730699989945,,57.21090990002267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.2203567000106,,,,,,,,,,,,,57.212002100015525,57.2203567000106,57.2203567000106,57.425712700001895,57.85338310000952,3,1,0.6296621999936178,None,57.854120299976785,57.862053300021216,57.862053300021216,58.064672000007704,58.27339529996971,58.26731839997228,58.26736910000909,58.27339529996971,,58.968326599977445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.97501769999508,,,,,,,,,,,,,58.96922309999354,58.97501769999508,58.97501769999508,59.17574320000131,59.407836199970916,2,1,0.4290890999836847,None,59.408465999993496,59.41627220000373,59.41627220000373,59.62010940001346,59.828028100018855,59.822494000021834,59.822624999971595,59.828028100018855,,60.52310619998025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.53111169999465,,,,,,,,,,,,,60.523718299984466,60.53111169999465,60.53111169999465,60.729979099996854,60.91876660002163,3,1,0.38404680002713576,None,60.91961199999787,60.92686130001675,60.92686130001675,61.12704220000887,61.3358740999829,61.329036900016945,61.32907420000993,61.3358740999829,,62.03003490000265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.03659340000013,,,,,,,,,,,,,62.03067970002303,62.03659340000013,62.03659340000013,62.237644399981946,62.393988399999216,1,1,0.3547815000056289,None,62.394616000005044,62.40217159996973,62.40217159996973,62.606123699981254,62.81424470001366,62.80872139998246,62.808771900017746,62.81424470001366,63.51644550001947,63.50979360000929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.51644550001947,,,,,,,,,,,,,63.510555499990005,63.51644550001947,63.51644550001947,63.71658409998054,63.896284500020556,4,1,0.3692949000396766,None,63.89705779997166,63.90597660001367,63.90597660001367,64.106300799991,64.31461790000321,64.30857609998202,64.30862169998,64.31461790000321,,65.00902070000302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01632080000127,,,,,,,,,,,,,65.00990140001522,65.01632080000127,65.01632080000127,65.21696900000097,65.44136709999293,4,1,0.41791690001264215,None,65.44206689996645,65.44734600000083,65.44734600000083,65.65434459998505,65.86309230001643,65.85708250000607,65.85711859998992,65.86309230001643,,66.55719730001874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.56379220000235,,,,,,,,,,,,,66.55777559999842,66.56379220000235,66.56379220000235,66.7660562999663,66.9290362999891,1,1,0.3565571999642998,None,66.92979199998081,66.93850579997525,66.93850579997525,67.14081969996914,67.34875910001574,67.34336950001307,67.3434152000118,67.34875910001574,,68.04384769999888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.05202479998115,,,,,,,,,,,,,68.0446346999961,68.05202479998115,68.05202479998115,68.25148450001143,68.39352759998292,3,1,0.3392595999757759,None,68.39430729998276,68.40000909997616,68.40000909997616,68.60590109997429,68.81369749997975,68.80834759998834,68.80839229997946,68.81369749997975,,69.50896449998254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.51618889998645,,,,,,,,,,,,,69.50966340000741,69.51618889998645,69.51618889998645,69.71698580001248,69.91502429998945,4,1,0.39456419995985925,None,69.91602150001563,69.92329740000423,69.92329740000423,70.12653680000221,70.33460990001913,70.32917979999911,70.3292237999849,70.33460990001913,,71.02958430000581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.03663450002205,,,,,,,,,,,,,71.03032269998221,71.03663450002205,71.03663450002205,71.23792879999382,71.44215040002018,4,1,0.39959490002365783,None,71.44299289997434,71.4504101999919,71.4504101999919,71.65440679999301,71.86247079999885,71.85697470000014,71.8570232000202,71.86247079999885,,72.55739239999093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.56488939997507,,,,,,,,,,,,,72.55811039998662,72.56488939997507,72.56488939997507,72.76522699999623,72.94179080001777,4,1,0.3691984000033699,None,72.94261239998741,72.9534867000184,72.9534867000184,73.15439440001501,73.36269089998677,73.3556826999993,73.35570820001885,73.36269089998677,,74.05739989998983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.06560119998176,,,,,,,,,,,,,74.05815190001158,74.06560119998176,74.06560119998176,74.26538870000513,74.36604049999733,1,1,0.2959061000146903,None,74.36682819999987,74.37359119998291,74.37359119998291,74.57794069999363,74.78640609997092,74.78064730000915,74.78068789996905,74.78640609997092,,75.48080630000914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.4873426000122,,,,,,,,,,,,,75.48147290002089,75.4873426000122,75.4873426000122,75.68889019999187,75.78999040002236,1,1,0.2975235999911092,None,75.79087299999082,75.79827119997935,75.79827119997935,76.00141660001827,76.21003760001622,76.20373940002173,76.20377239998197,76.21003760001622,,76.904533599969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.91172550001647,,,,,,,,,,,,,76.90530069998931,76.91172550001647,76.91172550001647,77.11257270001806,77.25276639999356,3,1,0.33397859998513013,None,77.2534138999763,77.26128470001277,77.26128470001277,77.46675299998606,77.67501999996603,77.66957849997561,77.66962960001547,77.67501999996603,,78.37048069998855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
sequences/sub107_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.37830069998745,,,,,,,,,,,,,78.3710608999827,78.37830069998745,78.37830069998745,78.57788729999447,78.73946499999147,1,1,0.3538752000313252,None,78.74016149999807,78.75117709999904,78.75117709999904,78.95287149999058,79.16084450000199,79.15455989999464,79.15459849999752,79.16084450000199,,79.85567879996961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
