initial_random_seq_files,orientation_index,orientation_degrees,correct_answer_index,correct_answer_direction,arrow_color,practice_seq_files,learning_seq_files,percept_testing_seq_files,init_random_block.thisRepN,init_random_block.thisTrialN,init_random_block.thisN,init_random_block.thisIndex,init_random_trials.thisRepN,init_random_trials.thisTrialN,init_random_trials.thisN,init_random_trials.thisIndex,practice_blocks.thisRepN,practice_blocks.thisTrialN,practice_blocks.thisN,practice_blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_loop.thisRepN,learning_loop.thisTrialN,learning_loop.thisN,learning_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,percept_testing_trials.thisRepN,percept_testing_trials.thisTrialN,percept_testing_trials.thisN,percept_testing_trials.thisIndex,percept_testing_loop.thisRepN,percept_testing_loop.thisTrialN,percept_testing_loop.thisN,percept_testing_loop.thisIndex,thisRow.t,notes,welcomescreen.started,spaceship.started,welcometext.started,welcome_end.started,welcomescreen.stopped,welcome_end.keys,welcome_end.rt,welcome_end.duration,pre_section.started,fixation_init.started,pre_section.stopped,trial.started,arrowhead.started,key_resp.started,arrowhead.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,fixation_feedback.started,cross.started,feedback_text.started,cross.stopped,feedback_text.stopped,fixation_feedback.stopped,RSI.started,text_2.started,RSI.stopped,text_2.stopped,post_section.started,feedback_post_section.started,key_resp_4.started,feedback_post_section.stopped,post_section.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,pratice_instruction.started,spaceship_rotated.started,rotation_instruction.started,key_resp_2.started,pratice_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation_init.stopped,learning_instruction.started,spaceship_rotated01.started,rotation_instruction01.started,key_resp_02.started,learning_instruction.stopped,key_resp_02.keys,key_resp_02.rt,key_resp_02.duration,seqreport_instruction.started,seqreport_instruction_text.started,seqreport_instruction_key.started,seqreport_instruction.stopped,seqreport_instruction_key.keys,seqreport_instruction_key.rt,seqreport_instruction_key.duration,seqreport.started,seq_report_key.started,seqreport.stopped,seq_report_key.keys,seq_report_key.rt,seq_report_key.duration,seqarrow.started,arrow_report.started,seqarrow.stopped,arrow_report.stopped,percept_testing_instruction.started,spaceship4.started,key_resp_5.started,percept_testing_instruction_text.started,percept_testing_instruction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,cross_2.started,cross_2.stopped,fixation.stopped,participant,learning_type,seqID,debug,date,expName,psychopyVersion,frameRate,expStart,
sequences/sub103_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.26819230000001,,,,,,,,,,,,,21.260757299999568,21.26819230000001,21.26819230000001,21.46774649999952,21.66466379999929,4,1,0.38902800000050775,None,21.6653624999999,21.673139999999876,21.673139999999876,21.877536599999985,22.085906599999362,22.079708299999766,22.07975129999977,22.085906599999362,22.780723599999874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub103,percept,6,0,2024-08-07_15h04.46.095,ASRT_percept,2023.2.3,141.15601126901132,2024-08-07 15h05.17.327586 +0800,
sequences/sub103_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.787107600000127,,,,,,,,,,,,,22.781493800000135,22.787107600000127,22.787107600000127,22.988552899999377,23.199703499999487,4,1,0.40781909999986965,None,23.20045399999981,23.20648279999932,23.20648279999932,23.412236899999698,23.62037169999985,23.61463509999976,23.61467829999947,23.62037169999985,24.31567509999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub103,percept,6,0,2024-08-07_15h04.46.095,ASRT_percept,2023.2.3,141.15601126901132,2024-08-07 15h05.17.327586 +0800,
sequences/sub103_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.32236130000001,,,,,,,,,,,,,24.31643879999956,24.32236130000001,24.32236130000001,24.52375479999955,24.72840819999965,4,1,0.402865600000041,None,24.729121999999734,24.736175499999263,24.736175499999263,24.94006569999965,25.148229999999785,25.143114999999852,25.143166899999414,25.148229999999785,25.84409719999985,25.855015099999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub103,percept,6,0,2024-08-07_15h04.46.095,ASRT_percept,2023.2.3,141.15601126901132,2024-08-07 15h05.17.327586 +0800,
sequences/sub103_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.855015099999946,,,,,,,,,,,,,25.84481549999964,25.855015099999946,25.855015099999946,26.05828389999988,26.2057221999994,2,1,0.3455641000000469,None,26.206301399999575,26.211319000000003,26.211319000000003,26.418945699999313,26.62743539999974,26.621908000000076,26.621951099999933,26.62743539999974,27.322095999999874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub103,percept,6,0,2024-08-07_15h04.46.095,ASRT_percept,2023.2.3,141.15601126901132,2024-08-07 15h05.17.327586 +0800,
sequences/sub103_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.329173799999808,,,,,,,,,,,,,27.32281349999994,27.329173799999808,27.329173799999808,27.53050859999985,27.68002869999964,4,1,0.3480381999997917,None,27.680849800000033,27.686591199999384,27.686591199999384,27.89152860000013,28.100809099999424,28.094437599999765,28.094495199999983,28.100809099999424,28.794683399999485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub103,percept,6,0,2024-08-07_15h04.46.095,ASRT_percept,2023.2.3,141.15601126901132,2024-08-07 15h05.17.327586 +0800,
sequences/sub103_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.801997199999278,,,,,,,,,,,,,28.795431099999405,28.801997199999278,28.801997199999278,29.002932499999588,29.1515645999998,3,1,0.3464334999998755,None,29.152286199999253,29.158446299999923,29.158446299999923,29.363569799999823,29.572400600000037,29.56595279999965,29.56599449999976,29.572400600000037,30.266644799999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub103,percept,6,0,2024-08-07_15h04.46.095,ASRT_percept,2023.2.3,141.15601126901132,2024-08-07 15h05.17.327586 +0800,
sequences/sub103_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.273863999999776,,,,,,,,,,,,,30.26738149999983,30.273863999999776,30.273863999999776,30.474744799999826,30.733943700000054,2,1,0.4533676999999443,None,30.73464679999961,30.740855099999862,30.740855099999862,30.94658410000011,31.15494679999938,31.149734999999964,31.149777900000117,31.15494679999938,31.8501097999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub103,percept,6,0,2024-08-07_15h04.46.095,ASRT_percept,2023.2.3,141.15601126901132,2024-08-07 15h05.17.327586 +0800,
sequences/sub103_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.85722219999934,,,,,,,,,,,,,31.850828799999363,31.85722219999934,31.85722219999934,32.057905099999516,32.24441669999942,1,1,0.3772553999997399,None,32.24520810000013,32.25334389999989,32.25334389999989,32.45348979999926,32.661773199999516,32.65588249999928,32.65592219999962,32.661773199999516,33.35678639999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub103,percept,6,0,2024-08-07_15h04.46.095,ASRT_percept,2023.2.3,141.15601126901132,2024-08-07 15h05.17.327586 +0800,
sequences/sub103_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.364410000000134,,,,,,,,,,,,,33.35744319999958,33.364410000000134,33.364410000000134,33.56515209999998,33.7824800999997,3,1,0.4099234000004799,None,33.783139299999675,33.78928480000013,33.78928480000013,33.99555069999951,34.204572099999496,34.19878569999946,34.19883779999964,34.204572099999496,34.900521199999275,34.90959509999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub103,percept,6,0,2024-08-07_15h04.46.095,ASRT_percept,2023.2.3,141.15601126901132,2024-08-07 15h05.17.327586 +0800,
sequences/sub103_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.90959509999993,,,,,,,,,,,,,34.9015816000001,34.90959509999993,34.90959509999993,35.11357409999982,35.247581999999966,4,1,0.33092990000022837,None,35.248265499999434,35.254622699999345,35.254622699999345,35.46117210000011,35.67204519999996,35.666019100000085,35.66606619999948,35.67204519999996,36.37074279999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub103,percept,6,0,2024-08-07_15h04.46.095,ASRT_percept,2023.2.3,141.15601126901132,2024-08-07 15h05.17.327586 +0800,
sequences/sub103_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.37675029999991,,,,,,,,,,,,,36.37152939999942,36.37675029999991,36.37675029999991,36.57858390000001,36.69191890000002,2,1,0.31123479999951087,None,36.692631199999596,36.69917649999934,36.69917649999934,36.904752099999314,37.1130863999997,37.106710799999746,37.10674190000009,37.1130863999997,37.808444499999496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub103,percept,6,0,2024-08-07_15h04.46.095,ASRT_percept,2023.2.3,141.15601126901132,2024-08-07 15h05.17.327586 +0800,
sequences/sub103_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.81563819999974,,,,,,,,,,,,,37.8095330999995,37.81563819999974,37.81563819999974,38.01642869999978,38.16402569999991,1,1,0.34374040000056993,None,38.164609099999325,38.17083129999992,38.17083129999992,38.37721090000014,38.585804800000005,38.58032439999988,38.58038239999951,38.585804800000005,39.281684499999756,39.28920709999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub103,percept,6,0,2024-08-07_15h04.46.095,ASRT_percept,2023.2.3,141.15601126901132,2024-08-07 15h05.17.327586 +0800,
sequences/sub103_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.28920709999966,,,,,,,,,,,,,39.28237809999973,39.28920709999966,39.28920709999966,39.495969599999626,39.63601709999966,4,1,0.3396400999999969,None,39.63674179999998,39.642519099999845,39.642519099999845,39.84934229999999,40.058129399999416,40.0521104999998,40.05215589999989,40.058129399999416,40.752887999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub103,percept,6,0,2024-08-07_15h04.46.095,ASRT_percept,2023.2.3,141.15601126901132,2024-08-07 15h05.17.327586 +0800,
sequences/sub103_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.761044999999285,,,,,,,,,,,,,40.75370159999966,40.761044999999285,40.761044999999285,40.96027729999969,41.108940000000075,3,1,0.3422729000003528,None,41.10962709999967,41.11758120000013,41.11758120000013,41.32156579999992,41.529681199999686,41.52403709999999,41.52407979999953,41.529681199999686,42.22415589999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub103,percept,6,0,2024-08-07_15h04.46.095,ASRT_percept,2023.2.3,141.15601126901132,2024-08-07 15h05.17.327586 +0800,
sequences/sub103_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.23075770000014,,,,,,,,,,,,,42.22472359999938,42.23075770000014,42.23075770000014,42.433025199999975,42.617711699999745,3,1,0.382039099999929,None,42.618549099999655,42.62461540000004,42.62461540000004,42.82861219999995,43.03665739999997,43.03126109999994,43.03147689999969,43.03665739999997,43.731938199999604,43.737567999999555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub103,percept,6,0,2024-08-07_15h04.46.095,ASRT_percept,2023.2.3,141.15601126901132,2024-08-07 15h05.17.327586 +0800,
sequences/sub103_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.737567999999555,,,,,,,,,,,,,43.7325393000001,43.737567999999555,43.737567999999555,43.93941610000002,44.17112249999991,1,1,0.4288212999999814,None,44.17197339999984,44.1770448999996,44.1770448999996,44.38414169999942,44.59204929999942,44.58652709999933,44.58657349999976,44.59204929999942,45.28685739999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub103,percept,6,0,2024-08-07_15h04.46.095,ASRT_percept,2023.2.3,141.15601126901132,2024-08-07 15h05.17.327586 +0800,
sequences/sub103_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.29325749999953,,,,,,,,,,,,,45.28744299999926,45.29325749999953,45.29325749999953,45.49526639999931,45.80236650000006,2,1,0.5057169000001522,None,45.802954599999794,45.80976509999982,45.80976509999982,46.01599119999992,46.22465889999967,46.21892979999939,46.21898229999988,46.22465889999967,46.919359799999256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub103,percept,6,0,2024-08-07_15h04.46.095,ASRT_percept,2023.2.3,141.15601126901132,2024-08-07 15h05.17.327586 +0800,
sequences/sub103_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.930456799999774,,,,,,,,,,,,,46.92017189999933,46.930456799999774,46.930456799999774,47.13380419999976,47.35942470000009,2,1,0.4252369000005274,None,47.36032089999935,47.3714102999993,47.3714102999993,47.5713582999997,47.77953669999988,47.7737062999995,47.773748099999466,47.77953669999988,48.474235199999384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub103,percept,6,0,2024-08-07_15h04.46.095,ASRT_percept,2023.2.3,141.15601126901132,2024-08-07 15h05.17.327586 +0800,
sequences/sub103_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.482348900000034,,,,,,,,,,,,,48.47506319999957,48.482348900000034,48.482348900000034,48.682378499999686,48.81682120000005,2,1,0.32607670000015787,None,48.8174427999993,48.82275309999932,48.82275309999932,49.02949279999939,49.23856009999963,49.232776799999556,49.232828100000006,49.23856009999963,49.93274070000007,49.93896589999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub103,percept,6,0,2024-08-07_15h04.46.095,ASRT_percept,2023.2.3,141.15601126901132,2024-08-07 15h05.17.327586 +0800,
sequences/sub103_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.93896589999986,,,,,,,,,,,,,49.93322569999964,49.93896589999986,49.93896589999986,50.14064109999981,50.3995903999994,2,1,0.4558742999997776,None,50.40027149999969,50.40561009999965,50.40561009999965,50.613177399999586,50.821295499999906,50.81595549999929,50.816002199999275,50.821295499999906,51.51667749999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub103,percept,6,0,2024-08-07_15h04.46.095,ASRT_percept,2023.2.3,141.15601126901132,2024-08-07 15h05.17.327586 +0800,
sequences/sub103_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.52700359999926,,,,,,,,,,,,,51.51766589999988,51.52700359999926,51.52700359999926,51.73135889999958,51.86643980000008,3,1,0.336351700000705,None,51.86714729999949,51.8732188999993,51.8732188999993,52.078387999999904,52.28656659999979,52.28088949999983,52.28093170000011,52.28656659999979,52.98178039999948,52.98792609999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub103,percept,6,0,2024-08-07_15h04.46.095,ASRT_percept,2023.2.3,141.15601126901132,2024-08-07 15h05.17.327586 +0800,
